ID OKE;województwo - nazwa;powiat - nazwa;Gmina - nazwa;Typ gminy;Kod teryt gminy;RSPO;rodzaj placówki;czy publiczna;Nazwa szkoły;Miejscowość;Ulica nr;język polski_liczba zdających;język polski_wynik średni (%);język polski_odchylenie standardowe (%);język polski_mediana (%);język polski_modalna (%);matematyka_liczba zdających;matematyka_wynik średni (%);matematyka_odchylenie standardowe (%);matematyka_mediana (%);matematyka_modalna (%);język angielski_liczba zdających;język angielski_wynik średni (%);język angielski_odchylenie standardowe (%);język angielski_mediana (%);język angielski_modalna (%);język francuski_liczba zdających;język francuski_wynik średni (%);język francuski_odchylenie standardowe (%);język francuski_mediana (%);język francuski_modalna (%);język hiszpański_liczba zdających;język hiszpański_wynik średni (%);język hiszpański_odchylenie standardowe (%);język hiszpański_mediana (%);język hiszpański_modalna (%);język niemiecki_liczba zdających;język niemiecki_wynik średni (%);język niemiecki_odchylenie standardowe (%);język niemiecki_mediana (%);język niemiecki_modalna (%);język rosyjski_liczba zdających;język rosyjski_wynik średni (%);język rosyjski_odchylenie standardowe (%);język rosyjski_mediana (%);język rosyjski_modalna (%);język włoski_liczba zdających;język włoski_wynik średni (%);język włoski_odchylenie standardowe (%);język włoski_mediana (%);modalna (%)
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;22339;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 51 IM. PROF. STANISŁAWA HELSZTYŃSKIEGO;Szczecin;ul. Jodłowa 21;102.0;54.0;21.0;56.0;62.0;102.0;37.0;23.0;32.0;16.0;104.0;64.0;31.0;71.0;100.0;;;;;;;;;;;8.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;5551;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 53 IM. FRYDERYKA CHOPINA W SZCZECINIE;Szczecin;ul. Budzysza Wosia 8/9;114.0;70.0;15.0;72.0;73.0;114.0;66.0;23.0;70.0;76.0;110.0;86.0;20.0;95.0;98.0;;;;;;;;;;;6.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;5561;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 54 IM. JANUSZA KORCZAKA;Szczecin;ul. gen. Ludomiła Rayskiego 9;57.0;51.0;22.0;58.0;22.0;57.0;30.0;16.0;28.0;32.0;54.0;53.0;33.0;54.0;15.0;;;;;;;;;;;7.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;5127;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 56 IM. KPT. Ż. W. KONSTANTEGO MACIEJEWICZA;Szczecin;ul. Jacka Malczewskiego 22;101.0;64.0;15.0;67.0;73.0;101.0;54.0;25.0;56.0;76.0;95.0;79.0;23.0;91.0;98.0;;;;;;;;;;;10.0;69.0;21.0;69.0;95.0;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;7692;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 59 IM. BOLESŁAWA KRZYWOUSTEGO;Szczecin;ul. Dąbska 105;77.0;61.0;13.0;60.0;53.0;77.0;53.0;24.0;48.0;36.0;62.0;69.0;25.0;73.0;89.0;;;;;;;;;;;15.0;80.0;18.0;85.0;95.0;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;4839;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 61 IM. MICHAŁA KMIECIKA;Szczecin;ul. 3 Maja 4-7;63.0;59.0;18.0;62.0;62.0;63.0;44.0;29.0;36.0;12.0;46.0;67.0;27.0;74.0;95.0;;;;;;;;;;;17.0;65.0;29.0;71.0;91.0;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;19982;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 63 Z ODDZIAŁAMI INTEGRACYJNYMI IM. ZWIĄZKU ZAWODOWEGO MARYNARZY I PORTOWCÓW;Szczecin;ul. Grodzka 23;27.0;57.0;18.0;62.0;29.0;27.0;32.0;18.0;28.0;20.0;24.0;59.0;30.0;64.0;18.0;;;;;;;;;;;5.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;7729;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 65 IM. PROF. ANTONIEGO BOLESŁAWA DOBROWOLSKIEGO;Szczecin;ul. Młodzieży Polskiej 9;45.0;55.0;18.0;58.0;62.0;45.0;48.0;24.0;48.0;72.0;29.0;69.0;24.0;69.0;96.0;;;;;;;;;;;18.0;58.0;26.0;68.0;25.0;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;5155;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 68 IM. 12 PUŁKU UŁANÓW PODOLSKICH;Szczecin;ul. Zakole 1a;93.0;54.0;21.0;56.0;49.0;93.0;41.0;23.0;36.0;20.0;94.0;64.0;31.0;77.0;98.0;;;;;;;;;;;1.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;5165;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 69 IM. MJRA H. SUCHARSKIEGO;Szczecin;ul. Jana Zamoyskiego 2;60.0;49.0;20.0;53.0;58.0;60.0;35.0;24.0;28.0;20.0;66.0;59.0;30.0;60.0;98.0;;;;;;;;;;;1.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;5189;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 71 IM. BOGUSŁAWA X I ANNY JAGIELLONKI;Szczecin;ul. Bośniacka 7;50.0;61.0;16.0;62.0;71.0;50.0;52.0;23.0;52.0;56.0;49.0;75.0;24.0;85.0;98.0;;;;;;;;;;;1.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;20128;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 74 IM. STANISŁAWA GROŃSKIEGO;Szczecin;ul. Seledynowa 50;120.0;62.0;16.0;63.0;67.0;120.0;49.0;23.0;48.0;32.0;106.0;80.0;24.0;90.0;100.0;;;;;;;;;;;14.0;72.0;27.0;81.0;67.0;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;17826;dla młodzieży;Tak;SZKOŁA PODSTAWOWA SPECJALNA NR 4;Szczecin;ul. Przylesie 17;10.0;33.0;14.0;30.0;16.0;10.0;17.0;7.0;18.0;8.0;10.0;24.0;12.0;18.0;18.0;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;80664;dla młodzieży;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA NR 1 IM. NOBLISTÓW POLSKICH SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO W SZCZECINIE;Szczecin;ul. Tomaszowska 1;33.0;80.0;9.0;78.0;76.0;33.0;88.0;14.0;92.0;100.0;33.0;98.0;2.0;98.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;73710;dla młodzieży;Nie;PRYWATNA SZKOŁA PODSTAWOWA LEONARDA PIWONI;Szczecin;ul. ks. Piotra Skargi 23;62.0;68.0;14.0;71.0;67.0;62.0;69.0;22.0;72.0;96.0;60.0;95.0;6.0;96.0;98.0;;;;;;;;;;;2.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;118638;dla młodzieży;Nie;POLSKO-AMERYKAŃSKA PRYWATNA SZKOŁA PODSTAWOWA;Szczecin;ul. ks. Piotra Wawrzyniaka 6E;29.0;67.0;15.0;69.0;67.0;29.0;70.0;19.0;72.0;48.0;27.0;95.0;6.0;96.0;98.0;;;;;;;;;;;2.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;115470;nie dotyczy;Nie;PRYWATNA OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA I ST. LEONARDA PIWONI W SZCZECINIE;Szczecin;ul. ks. Piotra Skargi 23;3.0;;;;;3.0;;;;;2.0;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;124482;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 75 W SCHRONISKU DLA NIELETNICH W SZCZECINIE;Szczecin;ul. Modra 11;1.0;;;;;1.0;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;73659;dla młodzieży;Nie;SZCZECIN INTERNATIONAL SCHOOL - SZKOŁA PODSTAWOWA;Szczecin;ul. bł. Królowej Jadwigi 27,28;7.0;;;;;7.0;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;87553;dla młodzieży;Nie;SZKOŁA PODSTAWOWA TOWARZYSTWA SALEZJAŃSKIEGO IM. ŚW. JÓZEFA W SZCZECINIE;Szczecin;ul. Ku Słońcu 124;66.0;66.0;18.0;70.0;71.0;66.0;62.0;26.0;66.0;24.0;66.0;82.0;21.0;91.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;13673;dla młodzieży;Tak;SPORTOWA SZKOŁA PODSTAWOWA;Szczecin;ul. Mazurska 40;47.0;58.0;14.0;60.0;67.0;47.0;50.0;24.0;52.0;48.0;46.0;65.0;26.0;70.0;76.0;;;;;;;;;;;1.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;86624;dla młodzieży;Tak;SZKOŁA PODSTAWOWA SPECJALNA NR 17;Szczecin;ul. Unii Lubelskiej 1;10.0;61.0;15.0;60.0;84.0;10.0;36.0;23.0;28.0;12.0;9.0;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;73211;dla młodzieży;Tak;KATOLICKA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II;Szczecin;ul. Skalista 24;23.0;70.0;9.0;73.0;73.0;23.0;68.0;19.0;68.0;48.0;22.0;96.0;9.0;98.0;100.0;;;;;;;;;;;1.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;119267;dla młodzieży;Nie;PIERWSZA SZKOŁA PODSTAWOWA MONTESSORI W SZCZECINIE;Szczecin;ul. Władysława Broniewskiego 19;8.0;;;;;8.0;;;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;13410;dla dorosłych;Tak;SZKOŁA PODSTAWOWA DLA DOROSŁYCH NR 4 IM. EDUKACJI NARODOWEJ;Szczecin;ul. Małopolska 22;14.0;22.0;10.0;20.0;16.0;15.0;16.0;7.0;16.0;12.0;14.0;33.0;20.0;24.0;18.0;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;17823;dla młodzieży;Tak;SZKOŁA PODSTAWOWA SPECJALNA NR 26;Szczecin;ul. Kamienna 22;4.0;;;;;4.0;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;127462;dla młodzieży;Tak;SPORTOWA SZKOŁA PODSTAWOWA NR 2;Szczecin;ul. Lucjana Rydla 49;15.0;49.0;16.0;44.0;44.0;15.0;47.0;23.0;40.0;72.0;15.0;57.0;21.0;51.0;38.0;;;;;;;;;;;2.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;129266;dla młodzieży;Nie;"SZKOŁA PODSTAWOWA ""ODKRYWCY""";Szczecin;ul. św. Jana Bosko 1;15.0;54.0;21.0;60.0;64.0;14.0;41.0;23.0;36.0;20.0;15.0;71.0;26.0;82.0;91.0;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;129357;dla młodzieży;Nie;SZCZECIŃSKA SZKOŁA WITRUWIAŃSKA SVS;Szczecin;pl. Adama Mickiewicza 49;5.0;;;;;5.0;;;;;4.0;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;133109;dla młodzieży;Tak;KATOLICKA SZKOŁA PODSTAWOWA IM. ŚWIĘTEJ RODZINY;Szczecin;ul. Budziszyńska 2;19.0;74.0;11.0;73.0;71.0;19.0;78.0;16.0;76.0;64.0;19.0;91.0;9.0;96.0;98.0;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;262237;dla młodzieży;Tak;SZKOŁA PODSTAWOWA SPECJALNA NR 19;Szczecin;ul. Jagiellońska 58;23.0;26.0;15.0;20.0;16.0;22.0;21.0;12.0;20.0;12.0;21.0;26.0;17.0;24.0;24.0;;;;;;;;;;;2.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;262242;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 6;Szczecin;ul. Unisławy 26;80.0;79.0;10.0;78.0;80.0;80.0;91.0;13.0;96.0;100.0;72.0;98.0;5.0;100.0;100.0;;;;;;;;;;;8.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;262753;dla młodzieży;Tak;PUBLICZNA KATOLICKA SZKOŁA PODSTAWOWA IM. ŚW. STANISŁAWA KOSTKI;Szczecin;pl. plac św. Ottona 1a;26.0;78.0;10.0;80.0;80.0;26.0;86.0;11.0;88.0;84.0;25.0;94.0;9.0;98.0;100.0;;;;;;;;;;;1.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;262893;dla młodzieży;Nie;SPECJALNA SZKOŁA PODSTAWOWA IM. ŚW. BRATA ALBERTA;Szczecin;ul. Świerkowa 7;14.0;37.0;16.0;42.0;42.0;14.0;21.0;10.0;22.0;12.0;14.0;26.0;11.0;23.0;18.0;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;262927;dla młodzieży;Nie;SZKOŁA PODSTAWOWA SZCZECIŃSKIEJ FUNDACJI TALENT-PROMOCJA-POSTĘP;Szczecin;ul. Taborowa 7;6.0;;;;;6.0;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;264100;dla młodzieży;Nie;SZKOŁA PODSTAWOWA MISTRZOSTWA SPORTOWEGO FOOTBALL ACADEMY SCHOOL OF EXCELLENCE;Szczecin;ul. Sebastiana Klonowica 3;21.0;57.0;9.0;56.0;53.0;21.0;46.0;19.0;44.0;40.0;21.0;69.0;23.0;76.0;60.0;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;Gmina miejska;3262011;272399;dla dorosłych;Nie;ZAOCZNA SZKOŁA PODSTAWOWA W SZCZECINIE;Szczecin;al. Piastów 45;12.0;25.0;15.0;20.0;18.0;12.0;20.0;11.0;20.0;4.0;12.0;33.0;15.0;34.0;16.0;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecinecki;Barwice;Obszar wiejski;3215025;86833;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W STARYM CHWALIMIU;Stary Chwalim;39;16.0;60.0;12.0;63.0;40.0;16.0;31.0;13.0;28.0;28.0;;;;;;;;;;;;;;;;16.0;49.0;18.0;55.0;24.0;;;;;;;;;;
6;Zachodniopomorskie;Szczecinecki;Barwice;Miasto;3215024;64530;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. PROF. WŁADYSŁAWA SZAFERA;Barwice;ul. Pomorska 3;58.0;49.0;18.0;56.0;56.0;58.0;42.0;24.0;36.0;20.0;39.0;59.0;31.0;56.0;95.0;;;;;;;;;;;19.0;32.0;15.0;25.0;24.0;;;;;;;;;;
6;Zachodniopomorskie;Szczecinecki;Biały Bór;Miasto;3215034;53291;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 W BIAŁYM BORZE;Biały Bór;ul. Dworcowa 19;34.0;46.0;22.0;47.0;18.0;33.0;37.0;25.0;28.0;16.0;33.0;50.0;32.0;44.0;15.0;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecinecki;Biały Bór;Miasto;3215034;266102;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 2 IM.TARASA SZEWCZENKI W BIAŁYM BORZE;Biały Bór;ul. Słupska 27;1.0;;;;;1.0;;;;;11.0;59.0;33.0;73.0;96.0;;;;;;;;;;;2.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecinecki;Biały Bór;Obszar wiejski;3215035;268378;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JULIANA TUWIMA W DRZONOWIE;Drzonowo;48a;6.0;;;;;6.0;;;;;1.0;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecinecki;Borne Sulinowo;Miasto;3215044;5951;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.JANA NOWAKA JEZIORAŃSKIEGO;Borne Sulinowo;ul. Bolesława Chrobrego 25;34.0;45.0;17.0;44.0;24.0;34.0;43.0;25.0;36.0;24.0;34.0;55.0;32.0;53.0;13.0;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecinecki;Borne Sulinowo;Obszar wiejski;3215045;8392;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ;Juchowo;28;16.0;62.0;18.0;62.0;80.0;16.0;48.0;29.0;50.0;64.0;16.0;59.0;32.0;62.0;24.0;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecinecki;Borne Sulinowo;Obszar wiejski;3215045;8393;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.KAWALERÓW ORDERU UŚMIECHU;Jeleń;2;5.0;;;;;5.0;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecinecki;Borne Sulinowo;Obszar wiejski;3215045;58109;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.PIERWSZYCH OSADNIKÓW;Łubowo;ul. Zakątna 10;15.0;49.0;11.0;53.0;51.0;15.0;31.0;16.0;28.0;20.0;15.0;44.0;25.0;38.0;27.0;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecinecki;Grzmiąca;Gmina wiejska;3215052;105630;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W GRZMIĄCEJ;Grzmiąca;ul. Sportowa 2;32.0;57.0;21.0;58.0;33.0;32.0;27.0;14.0;24.0;16.0;17.0;59.0;31.0;67.0;33.0;;;;;;;;;;;15.0;40.0;23.0;33.0;20.0;;;;;;;;;;
6;Zachodniopomorskie;Szczecinecki;Grzmiąca;Gmina wiejska;3215052;60077;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W IWINIE;Iwin;12A;10.0;46.0;20.0;53.0;67.0;10.0;25.0;12.0;28.0;28.0;1.0;;;;;;;;;;;;;;;9.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecinecki;Szczecinek;Gmina miejska;3215011;38480;dla młodzieży;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA STO;Szczecinek;ul. Słowiańska 2;21.0;65.0;15.0;67.0;67.0;21.0;50.0;27.0;48.0;96.0;20.0;91.0;13.0;96.0;96.0;;;;;;;;;;;1.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecinecki;Szczecinek;Gmina miejska;3215011;16642;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 IM. ADAMA MICKIEWICZA;Szczecinek;pl. Wazów 1;52.0;60.0;14.0;59.0;58.0;51.0;55.0;28.0;56.0;76.0;51.0;68.0;27.0;75.0;95.0;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecinecki;Szczecinek;Gmina miejska;3215011;16643;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 4 IM. ARMII KRAJOWEJ;Szczecinek;ul. Jasna 2;39.0;52.0;22.0;58.0;62.0;39.0;39.0;26.0;32.0;16.0;41.0;52.0;30.0;38.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecinecki;Szczecinek;Gmina miejska;3215011;16645;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 7 IM. NOBLISTÓW POLSKICH;Szczecinek;ul. Krakowska 1;80.0;55.0;17.0;53.0;44.0;80.0;45.0;27.0;36.0;36.0;80.0;68.0;26.0;78.0;96.0;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecinecki;Szczecinek;Gmina miejska;3215011;16644;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 6 IM. ZDOBYWCÓW WAŁU POMORSKIEGO;Szczecinek;ul. Kopernika 18;98.0;58.0;15.0;60.0;67.0;98.0;45.0;23.0;44.0;16.0;93.0;66.0;28.0;75.0;95.0;;;;;;;;;;;5.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecinecki;Szczecinek;Gmina miejska;3215011;89924;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 5 IM. JANA III SOBIESKIEGO;Szczecinek;ul. Wiatraczna 5;10.0;49.0;16.0;56.0;62.0;11.0;29.0;23.0;20.0;8.0;11.0;56.0;26.0;55.0;33.0;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecinecki;Szczecinek;Gmina miejska;3215011;132335;dla młodzieży;Nie;SZKOŁA PODSTAWOWA PRZY PRYWATNYM LICEUM OGÓLNOKSZTAŁCĄCYM W SZCZECINKU;Szczecinek;ul. Klasztorna 16;9.0;;;;;9.0;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecinecki;Szczecinek;Gmina miejska;3215011;263239;dla dorosłych;Nie;PRYWATNA SZKOŁA PODSTAWOWA DLA DOROSŁYCH W SZCZECINKU;Szczecinek;ul. Krakowska 1E;12.0;15.0;5.0;18.0;18.0;12.0;16.0;7.0;16.0;16.0;12.0;19.0;6.0;17.0;13.0;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecinecki;Szczecinek;Gmina wiejska;3215062;9163;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W GWDZIE WIELKIEJ;Gwda Wielka;ul. Polna 21;9.0;;;;;9.0;;;;;4.0;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecinecki;Szczecinek;Gmina wiejska;3215062;9433;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W WIERZCHOWIE;Wierzchowo;40;24.0;48.0;18.0;56.0;62.0;24.0;31.0;21.0;26.0;24.0;;;;;;;;;;;;;;;;24.0;54.0;20.0;55.0;38.0;;;;;;;;;;
6;Zachodniopomorskie;Szczecinecki;Szczecinek;Gmina wiejska;3215062;9250;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.TADEUSZA KOŚCIUSZKI W TUROWIE;Turowo;78;20.0;52.0;18.0;52.0;67.0;20.0;32.0;17.0;30.0;40.0;12.0;37.0;21.0;29.0;20.0;;;;;;;;;;;8.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecinecki;Szczecinek;Gmina wiejska;3215062;9518;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W PARSĘCKU;Parsęcko;69;6.0;;;;;6.0;;;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecinecki;Szczecinek;Gmina wiejska;3215062;9456;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W ŻÓŁTNICY;Żółtnica;ul. Szkolna 13;11.0;46.0;24.0;44.0;69.0;11.0;37.0;23.0;40.0;16.0;3.0;;;;;;;;;;;;;;;8.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Sławieński;Darłowo;Gmina miejska;3213011;84011;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 3 W DARŁOWIE IM.KRÓLA ERYKA POMORSKIEGO;Darłowo;ul. Szkolna 12;79.0;53.0;20.0;58.0;56.0;79.0;37.0;21.0;32.0;28.0;65.0;62.0;29.0;71.0;98.0;;;;;;;;;;;14.0;45.0;19.0;44.0;25.0;;;;;;;;;;
6;Zachodniopomorskie;Sławieński;Darłowo;Gmina miejska;3213011;114915;dla młodzieży;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA IM.LOTNIKÓW MORSKICH STO W DARŁOWIE;Darłowo;ul. Zwycięstwa 1;20.0;56.0;18.0;58.0;24.0;20.0;38.0;22.0;38.0;12.0;21.0;61.0;27.0;62.0;96.0;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Sławieński;Darłowo;Gmina wiejska;3213032;86754;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. RATOWNIKÓW MORSKICH W DĄBKACH;Dąbki;ul. Darłowska 6;11.0;52.0;14.0;58.0;58.0;11.0;49.0;25.0;48.0;24.0;11.0;70.0;27.0;78.0;95.0;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Sławieński;Darłowo;Gmina wiejska;3213032;85176;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W STARYM JAROSŁAWIU;Stary Jarosław;71;16.0;60.0;11.0;61.0;64.0;16.0;48.0;22.0;46.0;16.0;16.0;64.0;31.0;74.0;96.0;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Sławieński;Darłowo;Gmina wiejska;3213032;87829;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. LUDZI MORZA W KOPNICY;Kopnica;24;13.0;53.0;18.0;51.0;51.0;13.0;40.0;26.0;28.0;20.0;13.0;50.0;34.0;38.0;38.0;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Sławieński;Darłowo;Gmina wiejska;3213032;125009;dla młodzieży;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA W DOBIESŁAWIU;Dobiesław;3a;6.0;;;;;6.0;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Sławieński;Darłowo;Gmina wiejska;3213032;122001;dla młodzieży;Nie;"SPOŁECZNA SZKOŁA PODSTAWOWA IM. KPT. KAZIMIERZA FILIPOWICZA PS. ""KORD""";Jeżyczki;29;7.0;;;;;7.0;;;;;6.0;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;
6;Zachodniopomorskie;Sławieński;Darłowo;Gmina wiejska;3213032;105621;dla młodzieży;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA W SŁOWINIE;Słowino;78;14.0;48.0;19.0;46.0;;14.0;39.0;19.0;46.0;60.0;12.0;53.0;30.0;53.0;89.0;;;;;;;;;;;2.0;;;;;;;;;;;;;;
