ID OKE;województwo - nazwa;powiat - nazwa;Gmina - nazwa;Typ gminy;Kod teryt gminy;RSPO;rodzaj placówki;czy publiczna;Nazwa szkoły;Miejscowość;Ulica nr;liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%)
6;Wielkopolskie;Szamotulski;Pniewy;Obszar wiejski;3024065;49304;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W NOJEWIE;Nojewo;41;12;50;18;55;49;12;41;28;26;16;1;;;;;;;;;;;;;;;11;50;22;40;40;;;;;;;;;;
6;Wielkopolskie;Szamotulski;Szamotuły;Miasto;3024074;48356;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 IM.STANISŁAWA STASZICA;Szamotuły;ul. Stanisława Staszica 1;86;54;18;58;69;86;40;22;36;16;86;60;29;63;65;;;;;;;;;;;1;;;;;;;;;;;;;;
6;Wielkopolskie;Szamotulski;Szamotuły;Miasto;3024074;48355;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 2 Z ODDZIAŁAMI SPORTOWYMI IM. MARII KONOPNICKIEJ W SZAMOTUŁACH;Szamotuły;ul. Kapłańska 18;28;46;14;45;58;28;31;18;28;28;28;48;27;41;18;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Szamotulski;Szamotuły;Miasto;3024074;48357;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 3 IM. ADAMA MICKIEWICZA;Szamotuły;ul. Szczuczyńska 5;92;51;18;51;44;92;41;24;38;24;89;69;29;80;98;;;;;;;;;;;3;;;;;;;;;;;;;;
6;Wielkopolskie;Szamotulski;Szamotuły;Obszar wiejski;3024075;44065;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W BABOROWIE;Baborowo;18;7;;;;;7;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Szamotulski;Szamotuły;Obszar wiejski;3024075;44149;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W BRODZISZEWIE;Brodziszewo;ul. Szkolna 1;4;;;;;4;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Szamotulski;Szamotuły;Obszar wiejski;3024075;15250;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W PRZYBOROWIE;Przyborowo;ul. Bajkowa 2;11;54;14;60;38;11;34;14;32;32;5;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;
6;Wielkopolskie;Szamotulski;Szamotuły;Obszar wiejski;3024075;56583;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W PAMIĄTKOWIE;Pamiątkowo;ul. Szkolna 13;24;60;10;58;53;23;46;20;48;24;20;69;23;69;69;;;;;;;;;;;3;;;;;;;;;;;;;;
6;Wielkopolskie;Szamotulski;Szamotuły;Obszar wiejski;3024075;48359;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W OTOROWIE;Otorowo;ul. Łąkowa 3;33;55;17;56;51;33;39;20;32;28;33;44;22;42;18;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Szamotulski;Szamotuły;Miasto;3024074;262784;dla młodzieży;Tak;SZKOŁA PODSTAWOWA MISTRZOSTWA SPORTOWEGO W SZAMOTUŁACH;Szamotuły;ul. Adama Mickiewicza 9;10;64;11;60;58;10;38;24;36;20;9;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;
6;Wielkopolskie;Szamotulski;Wronki;Miasto;3024084;59741;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 IM. JANUSZA KORCZAKA WE WRONKACH;Wronki;ul. Mickiewicza 5;21;59;19;62;69;21;42;26;32;28;21;53;32;44;25;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Szamotulski;Wronki;Miasto;3024084;72748;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 2 IM. KORNELA MAKUSZYŃSKIEGO;Wronki;ul. Poznańska 46;22;56;15;58;58;22;47;24;40;28;22;60;27;62;27;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Szamotulski;Wronki;Obszar wiejski;3024085;73171;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. AGNIESZKI BARTOL W CHOJNIE;Chojno-Wieś;79;8;;;;;8;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Szamotulski;Wronki;Obszar wiejski;3024085;72925;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ARKADEGO FIEDLERA W NOWEJ WSI;Nowa Wieś;ul. Szkolna 5;13;62;8;60;60;13;40;16;44;44;14;71;23;74;100;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Szamotulski;Wronki;Obszar wiejski;3024085;87088;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. WINCENTEGO WITOSA W BIEZDROWIE;Biezdrowo;9;37;56;19;58;64;37;35;19;32;28;37;49;27;38;25;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Szamotulski;Wronki;Miasto;3024084;196381;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 3 IM.ZBIGNIEWA HERBERTA;Wronki;ul. Polna 5;109;55;17;58;62;109;40;21;36;28;109;60;29;60;93;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Szamotulski;Wronki;Miasto;3024084;262779;dla młodzieży;Tak;SZKOŁA PODSTAWOWA MISTRZOSTWA SPORTOWEGO WE WRONKACH;Wronki;ul. Leśna 17;24;44;11;43;40;24;37;15;40;40;24;55;24;52;38;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Słupecki;Lądek;Gmina wiejska;3023022;67806;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KRZYSZTOFA KAMILA BACZYŃSKIEGO W CIĄŻENIU;Ciążeń;ul. Wolności 42A;24;56;15;61;64;24;44;18;40;36;24;46;25;36;24;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Słupecki;Lądek;Gmina wiejska;3023022;83259;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. WOJSKA POLSKIEGO W LĄDKU;Lądek;ul. Pyzderska 31;27;46;19;47;47;27;39;25;36;16;27;57;30;56;24;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Słupecki;Lądek;Gmina wiejska;3023022;83310;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W RATYNIU;Ratyń;15A;20;56;14;55;40;20;33;17;28;24;20;47;30;29;20;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Słupecki;Orchowo;Gmina wiejska;3023032;56311;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA LORKIEWICZA W ORCHOWIE;Orchowo;ul. Szkolna 11;18;46;19;47;47;18;40;21;30;28;18;53;27;49;22;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Słupecki;Orchowo;Gmina wiejska;3023032;118473;dla młodzieży;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W BIELSKU;Bielsko;98;12;44;16;41;33;12;35;25;30;16;12;50;23;51;25;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Słupecki;Orchowo;Gmina wiejska;3023032;118425;dla młodzieży;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W RÓŻANNIE;Różanna;9;10;35;22;29;9;10;20;7;20;16;10;21;10;17;13;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Słupecki;Orchowo;Gmina wiejska;3023032;118533;dla młodzieży;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W SŁOWIKOWIE;Słowikowo;24;6;;;;;6;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Słupecki;Ostrowite;Gmina wiejska;3023042;62313;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. LUDWIKI JAKUBOWICZ W OSTROWITEM;Ostrowite;ul. Szkolna 4;29;60;17;62;62;29;35;21;36;8;29;62;28;64;87;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Słupecki;Ostrowite;Gmina wiejska;3023042;62312;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W GIEWARTOWIE;Giewartów;ul. Armii Krajowej 9;20;57;9;58;60;20;42;20;48;52;20;47;24;43;24;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Słupecki;Powidz;Gmina wiejska;3023052;89394;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W POWIDZU;Powidz;ul. Park Powstańców Wielkopolskich 1;15;65;16;64;60;15;45;21;36;36;16;62;27;61;38;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Słupecki;Strzałkowo;Gmina wiejska;3023072;60737;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW WIELKOPOLSKICH W STRZAŁKOWIE;Strzałkowo;ul. Aleja Prymasa Wyszyńskiego 10;78;52;18;52;51;78;41;21;40;20;75;56;32;47;40;;;;;;;;;;;3;;;;;;;;;;;;;;
6;Wielkopolskie;Słupecki;Strzałkowo;Gmina wiejska;3023072;41256;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W WÓLCE;Wólka;1;21;47;16;44;42;21;29;18;24;16;21;43;24;35;27;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Słupecki;Słupca;Gmina miejska;3023011;88116;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 IM. KOMISJI EDUKACJI NARODOWEJ W SŁUPCY;Słupca;pl. Szkolny 1A;67;64;17;67;62;67;44;22;40;28;57;65;28;69;60;;;;;;;;;;;10;58;13;62;49;;;;;;;;;;
6;Wielkopolskie;Słupecki;Słupca;Gmina miejska;3023011;88113;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 3 IM. ADAMA MICKIEWICZA W SŁUPCY;Słupca;ul. Mikołaja Kopernika 13;65;61;14;62;69;65;50;24;48;56;63;70;24;75;75;;;;;;;;;;;2;;;;;;;;;;;;;;
6;Wielkopolskie;Słupecki;Słupca;Gmina wiejska;3023062;79320;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. IRENY KOSMOWSKIEJ W KOTUNI;Kotunia;47;6;;;;;6;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Słupecki;Słupca;Gmina wiejska;3023062;12794;dla młodzieży;Tak;SZKOLA PODSTAWOWA IM. JÓZEFA JANIKA W KOSZUTACH;Koszuty;17;10;68;9;72;76;10;53;22;44;44;10;60;27;55;38;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Słupecki;Słupca;Gmina wiejska;3023062;12796;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. BOHATERÓW WRZEŚNIA 1939 R. W CIENINIE KOŚCIELNYM;Cienin Kościelny;82;11;61;11;67;67;11;44;11;40;40;11;58;24;55;36;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Słupecki;Słupca;Gmina wiejska;3023062;12795;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KAZIMIERZA JANICKIEGO W CIENINIE ZABORNYM;Cienin Zaborny;44;14;70;16;70;49;14;55;28;60;76;14;71;22;74;95;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Słupecki;Słupca;Gmina wiejska;3023062;12797;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W MŁODOJEWIE;Młodojewo;92;12;55;14;57;67;12;40;23;28;24;12;47;25;38;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Słupecki;Słupca;Gmina wiejska;3023062;128282;dla młodzieży;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI W PIOTROWICACH;Piotrowice;ul. Czereśniowa 2;4;;;;;4;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Słupecki;Słupca;Gmina wiejska;3023062;133805;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. POLSKICH NOBLISTÓW W DRĄŻNEJ;Drążna;38;9;;;;;9;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Słupecki;Słupca;Gmina wiejska;3023062;133813;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. POLSKICH OLIMPIJCZYKÓW W KOWALEWIE OPACTWIE;Kowalewo-Opactwo;25;9;;;;;9;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Słupecki;Zagórów;Obszar wiejski;3023085;88478;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. UNII EUROPEJSKIEJ W TRĄBCZYNIE;Trąbczyn;50;14;66;16;72;76;14;45;23;42;36;14;55;23;50;27;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Słupecki;Zagórów;Miasto;3023084;22092;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM MICHAŁA OKURZAŁEGO W ZAGÓROWIE;Zagórów;pl. Szkolny 1;47;66;16;69;64;48;37;23;32;24;46;53;27;55;22;;;;;;;;;;;2;;;;;;;;;;;;;;
6;Wielkopolskie;Słupecki;Zagórów;Obszar wiejski;3023085;22093;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KAWALERÓW ORDERU UŚMIECHU W ŁUKOMIU I;Łukom;2;16;50;20;53;47;16;32;20;24;16;16;43;21;41;44;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Brudzew;Gmina wiejska;3027022;56245;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W KOŹMINIE;Koźmin;2;15;52;16;53;38;15;27;19;24;24;15;42;22;38;25;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Brudzew;Gmina wiejska;3027022;56246;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W GALEWIE;Galew;7;17;66;13;67;49;17;53;24;48;48;17;54;25;47;84;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Brudzew;Gmina wiejska;3027022;75048;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. WOJCIECHA Z BRUDZEWA W BRUDZEWIE;Brudzew;ul. Powstańców Wielkopolskich 35;39;62;16;62;62;39;44;22;36;28;39;61;29;65;80;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Dobra;Obszar wiejski;3027035;107412;dla młodzieży;Tak;ZESPÓŁ SZKOLNO - PRZEDSZKOLNY - SZKOŁA PODSTAWOWA W DOBREJ;Długa Wieś;28;46;57;20;58;62;46;42;24;38;24;45;58;31;55;100;;;;;;;;;;;1;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Dobra;Obszar wiejski;3027035;262405;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W PIEKARACH;Piekary;49;12;54;21;59;;12;49;26;54;20;12;52;30;42;15;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Kawęczyn;Gmina wiejska;3027042;21088;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM JANA PAWŁA II W TOKARACH PIERWSZYCH;Tokary Pierwsze;43A;11;52;16;56;56;11;45;24;48;24;11;49;24;51;22;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Kawęczyn;Gmina wiejska;3027042;21089;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. PUŁKOWNIKA PILOTA STANISŁAWA JAKUBA SKARŻYŃSKIEGO W SKARŻYNIE;Skarżyn;26 a;8;;;;;8;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Kawęczyn;Gmina wiejska;3027042;27965;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARII SKŁODOWSKIEJ CURIE W KAWĘCZYNIE;Kawęczyn;49a;11;66;13;67;82;11;49;20;48;28;11;70;23;80;56;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Kawęczyn;Gmina wiejska;3027042;27967;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. STRAŻAKÓW POLSKICH W KOWALACH PAŃSKICH-KOLONII;Kowale Pańskie-Kolonia;34;21;61;14;62;60;21;34;18;32;24;21;52;29;55;11;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Malanów;Gmina wiejska;3027052;92268;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W MIŁACZEWIE;Miłaczew;34;14;65;22;63;44;14;46;27;40;16;14;55;30;55;27;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Malanów;Gmina wiejska;3027052;14806;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W DZIADOWICACH;Dziadowice;22;12;65;14;61;51;12;39;21;32;32;12;72;30;89;100;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Malanów;Gmina wiejska;3027052;92267;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.POWSTAŃCÓW WIELKOPOLSKICH W MALANOWIE;Malanów;ul. Szkolna 14;45;61;17;60;40;45;39;22;32;24;45;64;30;64;98;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Przykona;Gmina wiejska;3027062;129669;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W SARBICACH;Sarbice;4;8;;;;;8;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Przykona;Gmina wiejska;3027062;106927;dla młodzieży;Tak;ZESPÓŁ SZKÓŁ W PRZYKONIE SZKOŁA PODSTAWOWA IMIENIA MARII KONOPNICKIEJ W PRZYKONIE;Przykona;ul. Szkolna 6;37;53;22;56;64;37;36;24;28;20;37;48;26;44;20;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Tuliszków;Obszar wiejski;3027075;7340;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W OGORZELCZYNIE;Ogorzelczyn;3;7;;;;;7;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Tuliszków;Miasto;3027074;42351;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W TULISZKOWIE;Tuliszków;ul. Nortowska 1;51;59;17;60;56;51;41;23;36;16;51;58;28;60;56;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Tuliszków;Obszar wiejski;3027075;42290;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W GRZYMISZEWIE;Grzymiszew;ul. Nowa 2;36;50;21;52;51;36;35;20;28;20;35;48;27;42;25;;;;;;;;;;;1;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Turek;Gmina miejska;3027011;57553;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 IM. HENRYKA SIENKIEWICZA;Turek;ul. 3 Maja 29;96;64;19;64;60;96;51;27;48;80;95;72;28;82;96;;;;;;;;;;;1;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Turek;Gmina miejska;3027011;58590;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 4 IM. GENERAŁA MIECZYSŁAWA SMORAWIŃSKIEGO;Turek;ul. Sportowa 9;54;60;17;62;58;54;41;22;40;28;55;58;28;64;98;;;;;;;;;;;1;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Turek;Gmina miejska;3027011;58591;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 5 IM. UNICEF;Turek;os. Wyzwolenia 7A;94;63;21;67;69;94;52;27;52;16;94;74;27;85;98;;;;;;;;;;;1;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Turek;Gmina wiejska;3027082;84808;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARII CURIE-SKŁODOWSKIEJ W ŻUKACH;Żuki;92;6;;;;;6;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Turek;Gmina wiejska;3027082;84807;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W TURKOWICACH;Turkowice;ul. Jaśminowa 3;13;49;13;49;40;13;37;15;36;20;13;34;16;27;27;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Turek;Gmina wiejska;3027082;84805;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JÓZEFA MEHOFFERA W CHLEBOWIE;Chlebów;15;18;52;21;56;29;18;44;22;46;20;18;50;26;49;24;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Turek;Gmina wiejska;3027082;84800;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W CISEWIE;Cisew;55;3;;;;;3;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Turek;Gmina wiejska;3027082;72021;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W SŁODKOWIE;Słodków;21;48;60;18;64;64;48;41;26;34;24;48;62;26;61;33;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Władysławów;Gmina wiejska;3027092;32038;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W NATALII;Natalia;22;3;;;;;3;;;;;2;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Władysławów;Gmina wiejska;3027092;32060;dla młodzieży;Tak;SZKOŁA PODSTAWOWA WE WŁADYSŁAWOWIE;Władysławów;ul. Jagiellońska 1B;48;63;17;64;64;48;55;23;60;68;45;62;29;67;91;;;;;;;;;;;3;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Władysławów;Gmina wiejska;3027092;32039;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W CHYLINIE;Chylin;87A;5;;;;;5;;;;;4;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Władysławów;Gmina wiejska;3027092;32042;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W WYSZYNIE;Wyszyna;ul. Turkowska 1;14;58;15;61;71;14;48;27;54;16;14;65;28;65;24;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Turecki;Władysławów;Gmina wiejska;3027092;32026;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.ALFREDA DELONGA W KUNACH;Kuny;137;12;45;14;46;27;12;37;23;32;32;12;62;30;65;65;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Wolsztyński;Przemęt;Gmina wiejska;3029012;55455;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W KLUCZEWIE;Kluczewo;ul. Szkolna 19;21;60;12;62;62;21;40;20;32;28;21;58;27;60;58;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Wolsztyński;Przemęt;Gmina wiejska;3029012;44670;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. EDWARDA TOMIŃSKIEGO W BUCZU;Bucz;ul. Kasztanowa 8;29;43;17;44;20;29;26;15;24;16;29;44;24;35;18;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Wolsztyński;Przemęt;Gmina wiejska;3029012;47962;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW WIELKOPOLSKICH W PRZEMĘCIE;Przemęt;ul. Szkolna 1;32;53;16;56;56;32;46;22;46;52;32;52;25;41;36;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Wolsztyński;Przemęt;Gmina wiejska;3029012;124250;dla młodzieży;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W STARKOWIE;Starkowo;94;23;59;16;67;69;23;30;20;20;16;23;48;25;42;42;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Wolsztyński;Przemęt;Gmina wiejska;3029012;55601;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARCINA ROŻKA W KASZCZORZE;Kaszczor;ul. Cysterska 9;26;64;10;67;69;26;50;22;56;20;26;58;26;55;91;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Wolsztyński;Przemęt;Gmina wiejska;3029012;55902;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W MOCHACH;Mochy;ul. Szkolna 7;37;47;17;47;40;37;42;22;36;20;35;48;27;40;29;;;;;;;;;;;3;;;;;;;;;;;;;;
6;Wielkopolskie;Wolsztyński;Przemęt;Gmina wiejska;3029012;119480;dla młodzieży;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI W RADOMIERZU;Radomierz;ul. Słoneczna 8;5;;;;;5;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Wolsztyński;Siedlec;Gmina wiejska;3029022;67771;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW WIELKOPOLSKICH W SIEDLCU;Siedlec;ul. Szkolna 6;44;55;19;62;64;43;43;22;36;32;43;59;29;64;24;;;;;;;;;;;1;;;;;;;;;;;;;;
6;Wielkopolskie;Wolsztyński;Siedlec;Gmina wiejska;3029022;67768;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KOPANICKIEJ DRUŻYNY POWSTAŃCÓW WIELKOPOLSKICH;Kopanica;ul. Szkolna 2;24;45;22;39;16;24;36;27;22;16;4;;;;;;;;;;;;;;;20;46;28;42;11;;;;;;;;;;
6;Wielkopolskie;Wolsztyński;Siedlec;Gmina wiejska;3029022;67797;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. IGNACEGO MIELŻYŃSKIEGO W CHOBIENICACH;Chobienice;145;17;43;19;47;56;17;38;22;32;32;6;;;;;;;;;;;;;;;11;32;20;31;13;;;;;;;;;;
6;Wielkopolskie;Wolsztyński;Siedlec;Gmina wiejska;3029022;67793;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W BELĘCINIE;Belęcin;76;19;46;16;44;31;19;33;17;28;24;2;;;;;;;;;;;;;;;17;48;19;49;29;;;;;;;;;;
6;Wielkopolskie;Wolsztyński;Siedlec;Gmina wiejska;3029022;67773;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W TUCHORZY;Tuchorza;ul. Kasztanowa 4;34;46;22;47;24;34;38;23;32;32;34;55;28;57;24;;;;;;;;;;;;;;;;;;;;;;;;;
6;Wielkopolskie;Wolsztyński;Wolsztyn;Obszar wiejski;3029035;13800;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. STANISŁAWA MIKOŁAJCZYKA W STARYM WIDZIMIU;Stary Widzim;24;28;54;18;58;44;28;61;21;64;64;28;63;26;64;64;;;;;;;;;;;;;;;;;;;;;;;;;
