ID OKE;województwo - nazwa;powiat - nazwa;Gmina - nazwa;Typ gminy;Kod teryt gminy;RSPO;rodzaj placówki;czy publiczna;Nazwa szkoły;Miejscowość;Ulica nr;liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%)
3;Podkarpackie;Mielecki;Tuszów Narodowy;Gmina wiejska;1811092;22910;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.GEN.W.SIKORSKIEGO W TUSZOWIE NARODOWYM Z FILIĄ W GROCHOWEM;Tuszów Narodowy;231;24;63;14;66;62;24;72;25;80;96;24;64;28;69;73;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Mielecki;Wadowice Górne;Gmina wiejska;1811102;24568;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. LESZKA DEPTUŁY W ZESPOLE SZKOLNO-PRZEDSZKOLNYM W WADOWICACH GÓRNYCH;Wadowice Górne;133E;20;67;17;69;56;20;79;20;86;88;21;69;28;78;93;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Mielecki;Wadowice Górne;Gmina wiejska;1811102;23673;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KS. JÓZEFA POCZĄTKA W WADOWICACH DOLNYCH;Wadowice Dolne;65;30;56;20;56;49;30;51;30;54;88;30;52;32;39;18;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Mielecki;Wadowice Górne;Gmina wiejska;1811102;24569;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W JAMACH;Jamy;81;11;81;12;82;82;11;71;22;76;76;11;70;23;73;55;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Mielecki;Wadowice Górne;Gmina wiejska;1811102;23782;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W WAMPIERZOWIE;Wampierzów;81;3;;;;;3;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Mielecki;Wadowice Górne;Gmina wiejska;1811102;23658;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W IZBISKACH;Izbiska;71;13;58;18;67;69;13;46;30;36;36;13;54;27;55;96;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Harasiuki;Gmina wiejska;1812012;89399;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W HARASIUKACH;Harasiuki;ul. Długa 21;38;65;20;68;82;38;49;28;48;20;38;68;28;72;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Harasiuki;Gmina wiejska;1812012;118849;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W GOŹDZIE;Gózd;46a;2;;;;;2;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Harasiuki;Gmina wiejska;1812012;89401;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W HUCIE KRZESZOWSKIEJ;Huta Krzeszowska;ul. Długa 6;15;66;18;67;67;15;62;31;60;20;15;64;34;84;35;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Harasiuki;Gmina wiejska;1812012;118848;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W HUCISKU;Hucisko;76a;7;72;8;73;67;7;77;26;88;88;7;70;31;89;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Harasiuki;Gmina wiejska;1812012;118850;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W KRZESZOWIE GÓRNYM;Krzeszów Górny;109;16;55;18;52;42;16;54;26;50;80;16;55;34;44;13;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Jarocin;Gmina wiejska;1812022;53404;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W JAROCINIE;Jarocin;116;25;61;14;62;69;25;53;26;56;36;24;69;29;79;100;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Jarocin;Gmina wiejska;1812022;30470;dla młodzieży;Tak;"SZKOŁA PODSTAWOWA FUNDACJI ""ELEMENTARZ"" Z ODDZIAŁEM PRZEDSZKOLNYM IM. ŚW. STANISŁAWA KOSTKI W GOLCACH";Golce;37;10;61;18;60;82;10;53;23;48;32;10;56;34;58;16;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Jarocin;Gmina wiejska;1812022;3693;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W MOSTKACH-SOKALACH;Mostki;48;2;;;;;2;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Jarocin;Gmina wiejska;1812022;3750;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W DOMOSTAWIE;Domostawa;79;22;69;19;75;89;22;61;31;70;92;22;67;29;81;93;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Jeżowe;Gmina wiejska;1812032;119879;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA JEŻOWE- PODGÓRZE;Jeżowe;416;18;53;30;65;20;18;40;24;28;28;18;49;27;43;20;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Jeżowe;Gmina wiejska;1812032;119895;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. STANISŁAWA STASZICA W JEŻOWEM CENTRUM;Jeżowe;135;31;59;17;58;44;31;60;33;72;88;31;64;28;69;95;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Jeżowe;Gmina wiejska;1812032;120108;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM.ŚW. JADWIGI ŚLĄSKIEJ W CHOLEWIANEJ GÓRZE;Cholewiana Góra;ul. Młynarze 23;11;59;19;58;56;11;60;25;64;;11;45;23;45;45;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Jeżowe;Gmina wiejska;1812032;120027;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W GROBLACH;Groble;37;15;57;14;56;47;15;50;21;40;32;15;42;26;29;29;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Jeżowe;Gmina wiejska;1812032;120076;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W STARYM NARCIE;Stary Nart;57b;12;70;17;77;78;12;59;30;64;88;12;45;22;48;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Jeżowe;Gmina wiejska;1812032;120030;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W JACIE;Jata;85;28;50;18;47;47;28;42;26;36;16;28;48;30;37;18;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Jeżowe;Gmina wiejska;1812032;119891;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. ŚW. URSZULI LEDÓCHOWSKIEJ W JEŻOWEM-KAMERALNEM;Jeżowe;813D;16;63;18;68;58;16;46;26;46;12;16;49;32;42;11;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Krzeszów;Gmina wiejska;1812042;47131;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W BYSTREM;Bystre;72a;16;53;21;57;64;16;62;30;62;16;16;70;30;84;91;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Krzeszów;Gmina wiejska;1812042;57877;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W KRZESZOWIE;Krzeszów;ul. Ulanowska 7;28;59;20;62;49;28;51;32;50;16;28;63;34;76;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Nisko;Miasto;1812054;92290;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 1 W NISKU IM.GEN.STANISŁAWA DĄBKA;Nisko;ul. Juliusza Słowackiego 10;55;68;13;71;71;55;60;30;68;68;55;67;26;71;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Nisko;Miasto;1812054;109531;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 3 W NISKU;Nisko;ul. Piaskowa 15;41;67;15;67;56;41;75;27;84;100;41;77;29;93;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Nisko;Miasto;1812054;92256;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 4 W NISKU;Nisko;ul. Henryka Dąbrowskiego 8;17;52;20;47;33;17;56;26;60;20;17;61;31;67;13;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Nisko;Miasto;1812054;109533;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 5 W NISKU IM.PODOFICERSKIEJ SZKOŁY PIECHOTY DLA MAŁOLETNICH;Nisko;ul. Tysiąclecia 12A;51;56;18;53;47;51;50;28;48;8;51;66;26;73;78;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Nisko;Obszar wiejski;1812055;109527;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W NOWOSIELCU IM.JANA PAWŁA II,NOWOSIELEC 134;Nowosielec;134;21;57;16;62;64;21;50;26;40;36;21;46;28;40;16;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Nisko;Obszar wiejski;1812055;92570;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM.ŚW.STANISŁAWA KOSTKI W ZARZECZU;Zarzecze;ul. Adama Mickiewicza 45;25;68;16;67;62;24;58;29;64;96;25;74;27;82;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Rudnik Nad Sanem;Miasto;1812064;16825;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 3 IM.MARII KONOPNICKIEJ W RUDNIKU NAD SANEM;Rudnik nad Sanem;ul. Marii Konopnickiej 58;13;63;13;62;62;13;75;26;88;96;13;69;30;85;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Rudnik Nad Sanem;Miasto;1812064;16827;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR2;Rudnik nad Sanem;ul. marsz. Józefa Piłsudskiego 7;22;65;16;60;60;22;60;26;60;28;22;73;29;88;96;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Rudnik Nad Sanem;Miasto;1812064;16823;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR1 IM. JANA PAWŁA II W RUDNIKU NAD SANEM;Rudnik nad Sanem;ul. Kończycka 3;22;73;13;75;53;22;66;28;74;96;22;71;30;78;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Rudnik Nad Sanem;Obszar wiejski;1812065;16821;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA;Kopki;ul. Podborze 1;11;62;14;62;;11;60;24;44;44;11;68;25;69;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Rudnik Nad Sanem;Obszar wiejski;1812065;16826;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W PRZĘDZELU;Przędzel;ul. Adama Mickiewicza 149;17;60;18;64;64;17;61;30;64;24;17;55;31;45;20;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Ulanów;Miasto;1812074;88241;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W ULANOWIE;Ulanów;ul. Tadeusza Buli 3;21;61;17;60;60;21;52;29;52;76;21;65;28;76;80;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Ulanów;Obszar wiejski;1812075;39732;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W KURZYNIE ŚREDNIEJ;Kurzyna Średnia;35a;16;64;8;62;56;16;62;27;72;72;16;50;26;49;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Ulanów;Obszar wiejski;1812075;16094;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W BIELINACH;Bieliny;ul. św. Wojciecha 6;13;57;12;58;42;13;50;33;56;28;13;55;28;62;15;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Ulanów;Obszar wiejski;1812075;16170;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W DĄBRÓWCE;Dąbrówka;15e;5;53;12;47;47;5;46;20;60;64;5;46;26;44;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Niżański;Ulanów;Obszar wiejski;1812075;7248;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W WÓLCE TANEWSKIEJ;Wólka Tanewska;ul. Główna 61;19;62;19;62;42;19;57;25;52;84;19;61;28;65;67;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Bircza;Gmina wiejska;1813012;79670;dla młodzieży;Tak;"SZKOŁA PODSTAWOWA IM.MJR HENRYKA DOBRZAŃSKIEGO ""HUBALA""";Bircza;ul. Parkowa 1;37;54;17;58;67;37;47;28;40;20;37;57;27;53;44;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Bircza;Gmina wiejska;1813012;58859;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.NOBLISTÓW POLSKICH W SUFCZYNIE;Sufczyna;52;9;50;11;56;31;9;44;13;48;28;9;45;26;44;15;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Bircza;Gmina wiejska;1813012;75649;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.KS.JANA TWARDOWSKIEGO W LIPIE;Lipa;52;5;61;26;76;76;5;35;15;32;32;5;50;25;67;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Bircza;Gmina wiejska;1813012;58554;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.BŁ.KS.BRONISŁAWA MARKIEWICZA W LESZCZAWIE DOLNEJ;Leszczawa Dolna;21;9;46;13;44;44;9;48;17;56;56;9;44;24;36;16;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Bircza;Gmina wiejska;1813012;61628;dla młodzieży;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W ŻOHATYNIE;Żohatyn;46;4;;;;;4;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Dubiecko;Miasto;1813024;18778;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. IGNACEGO KRASICKIEGO W DUBIECKU;Dubiecko;ul. Przemyska 6;53;56;18;58;51;53;51;26;52;16;53;55;29;47;96;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Dubiecko;Obszar wiejski;1813025;71553;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W BACHÓRCU;Bachórzec;188A;18;54;14;53;47;18;38;23;34;12;18;41;30;28;16;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Dubiecko;Obszar wiejski;1813025;39051;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 1 W NIENADOWEJ;Nienadowa;373;20;48;22;55;16;20;54;28;52;32;20;56;30;65;11;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Dubiecko;Obszar wiejski;1813025;23452;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W PRZEDMIEŚCIU DUBIECKIM;Przedmieście Dubieckie;140;17;48;17;51;33;17;56;26;60;16;17;51;30;49;96;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Dubiecko;Obszar wiejski;1813025;39054;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W ISKANI;Iskań;27;5;68;6;71;71;5;53;22;48;;5;45;17;38;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Fredropol;Gmina wiejska;1813032;26503;dla młodzieży;Tak;ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W FREDROPOLU - SZKOŁA PODSTAWOWA IM. ALEKSANDRA FREDRY W FREDROPOLU;Fredropol;42;16;65;16;69;80;16;43;29;30;12;16;58;23;56;35;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Fredropol;Gmina wiejska;1813032;29243;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W SIERAKOŚCACH;Sierakośce;31;16;62;14;62;62;16;52;29;56;16;16;64;31;69;95;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Fredropol;Gmina wiejska;1813032;27630;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W HUWNIKACH;Huwniki;2,8;19;61;19;67;56;19;42;26;28;16;19;46;29;36;20;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Fredropol;Gmina wiejska;1813032;28268;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W KNIAŻYCACH;Kniażyce;108A;7;67;8;64;76;7;62;16;64;64;7;71;21;67;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Krasiczyn;Gmina wiejska;1813042;32028;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ŚW JADWIGI KRÓLOWEJ W KRASICZYNIE;Krasiczyn;117;34;52;22;57;76;34;39;27;28;12;30;41;27;31;15;;;;;;;;;;;4;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Krasiczyn;Gmina wiejska;1813042;75528;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W OLSZANACH;Olszany;11;12;65;9;66;60;12;70;21;72;68;11;42;22;38;;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Krzywcza;Gmina wiejska;1813052;31823;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. J. SŁOWACKIEGO W BABICACH;Babice;27;18;65;15;67;56;18;51;27;44;36;18;54;29;44;35;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Krzywcza;Gmina wiejska;1813052;3692;dla młodzieży;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W RUSZELCZYCACH;Ruszelczyce;59A;10;68;18;70;69;10;73;25;84;92;10;75;21;80;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Krzywcza;Gmina wiejska;1813052;31822;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. 11 KARPACKIEJ DYWIZJI PIECHOTY W KRZYWCZY;Krzywcza;97;16;50;18;58;58;16;46;33;36;12;16;49;33;34;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Krzywcza;Gmina wiejska;1813052;130188;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. SYBIRAKÓW W BACHOWIE;Bachów;43;6;51;22;56;56;6;31;13;26;24;6;31;23;22;15;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Krzywcza;Gmina wiejska;1813052;130204;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W RECZPOLU;Reczpol;87A;17;54;18;51;22;17;39;25;36;20;17;54;33;40;25;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Medyka;Gmina wiejska;1813062;42072;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W LESZNIE;Leszno;178;9;65;10;62;62;9;57;31;76;80;9;75;27;85;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Medyka;Gmina wiejska;1813062;34371;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W MEDYCE IM. KRÓLA WŁ. JAGIEŁŁY;Medyka;292;36;65;15;67;76;36;53;29;56;16;36;66;27;75;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Medyka;Gmina wiejska;1813062;42462;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W HURECZKU;Hureczko;100;5;41;11;38;53;5;46;19;52;;5;35;23;18;16;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Medyka;Gmina wiejska;1813062;42488;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W SIEDLISKACH;Siedliska;115;11;45;15;47;29;11;42;33;28;12;10;48;31;47;15;;;;;;;;;;;1;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Medyka;Gmina wiejska;1813062;42385;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W TORKACH;Torki;51;15;51;20;60;60;15;44;25;32;24;15;51;30;45;16;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Orły;Gmina wiejska;1813072;15344;dla młodzieży;Tak;ZESPÓŁ SZKOLNO-PRZEDSZKOLNY Z ODDZIAŁAMI INTEGRACYJNYMI W ORŁACH SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO;Orły;ul. Szkolna 1;35;62;22;69;69;35;62;30;64;80;35;69;29;78;96;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Orły;Gmina wiejska;1813072;15350;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W TRÓJCZYCACH;Trójczyce;110;11;63;13;62;58;11;80;11;80;64;11;83;16;89;89;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Orły;Gmina wiejska;1813072;15349;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W KASZYCACH IM. PUŁKOWNIKA CZESŁAWA MĄCZYŃSKIEGO;Kaszyce;213;18;51;22;52;51;18;43;25;46;12;18;48;30;40;22;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Orły;Gmina wiejska;1813072;15352;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W MAŁKOWICACH IM. KS. KARDYNAŁA STEFANA WYSZYŃSKIEGO;Małkowice;102A;14;65;15;69;47;14;46;26;40;24;14;59;28;65;18;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Orły;Gmina wiejska;1813072;15355;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W NIZINACH;Niziny;291;11;53;26;56;;11;50;25;56;60;11;39;31;27;9;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Orły;Gmina wiejska;1813072;15351;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ŚW.. JADWIGI KRÓLOWEJ POLSKI W ZADĄBROWIU;Zadąbrowie;81;9;72;9;73;67;9;64;30;72;;9;74;30;95;98;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Orły;Gmina wiejska;1813072;15347;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W DROHOJOWIE;Drohojów;151A;9;59;11;60;44;9;59;24;64;84;9;53;27;44;35;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Orły;Gmina wiejska;1813072;15354;dla młodzieży;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁEM PRZEDSZKOLNYM IM. JANA PAWŁA II W WALAWIE;Walawa;60;6;70;11;72;;6;73;27;88;88;6;70;27;78;78;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Przemyśl;Gmina wiejska;1813082;20683;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ROTMISTRZA WITOLDA PILECKIEGO W GROCHOWCACH;Grochowce;27;14;62;22;73;76;14;52;27;56;20;14;62;31;66;96;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Przemyśl;Gmina wiejska;1813082;51945;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. OJCA ŚWIĘTEGO JANA PAWŁA II W KRÓWNIKACH;Krówniki;168A;18;56;19;56;31;18;60;29;74;80;18;73;26;82;82;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Przemyśl;Gmina wiejska;1813082;20685;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W HERMANOWICACH;Hermanowice;78;7;55;12;56;56;7;41;24;24;24;7;63;26;71;87;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Przemyśl;Gmina wiejska;1813082;20678;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ADAMA MICKIEWICZA W UJKOWICACH;Ujkowice;159;9;76;6;76;69;9;64;25;68;88;9;85;11;87;87;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Przemyśl;Gmina wiejska;1813082;20681;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W NEHRYBCE;Nehrybka;188A;6;68;19;71;62;6;71;22;74;96;6;61;28;66;76;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Przemyśl;Gmina wiejska;1813082;52360;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ŚWIĘTEJ JADWIGI W OSTROWIE;Ostrów;29;13;56;20;58;40;13;46;29;44;20;13;65;28;71;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Przemyśl;Gmina wiejska;1813082;42235;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W ŁĘTOWNI;Łętownia;54;14;71;15;77;78;14;47;31;42;12;14;48;26;44;51;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Stubno;Gmina wiejska;1813092;64487;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.ŚW.JADWIGI KRÓLOWEJ W STUBNIE;Stubno;254;19;52;19;53;31;19;45;27;48;12;19;64;34;89;16;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Stubno;Gmina wiejska;1813092;66504;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. DR BOLESŁAWA ORZECHOWICZA W KALNIKOWIE;Kalników;87;30;53;16;54;47;30;47;26;44;28;30;59;31;72;100;;;;;;;;;;;;;;;;;;;;;;;;;
3;Podkarpackie;Przemyski;Żurawica;Gmina wiejska;1813102;41868;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. PIOTRA MICHAŁOWSKIEGO W BOLESTRASZYCACH;Bolestraszyce;156;6;73;11;73;;6;70;29;80;;3;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;
