ID OKE;województwo - nazwa;powiat - nazwa;Gmina - nazwa;Typ gminy;Kod teryt gminy;RSPO;rodzaj placówki;czy publiczna;Identyfikator szkoły;Nazwa szkoły;Miejscowość;Ulica nr;liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%)
7;Mazowieckie;Ostrołęcki;Czarnia;Gmina wiejska;1415022;86198;dla młodzieży;Tak;141502-05PNI;PUBLICZNA SZKOŁA PODSTAWOWA IM. BRATA ZENONA ŻEBROWSKIEGO W SUROWEM;Surowe;194;15;68;19,76528944;69;62;15;37,6;23,17700009;28;16;15;38;24,38578821;27;15;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Czerwin;Gmina wiejska;1415032;87765;dla młodzieży;Tak;141503-06P0X;SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W CZERWINIE;Czerwin;ul. Piastowska 23A;49;61,85714286;18,15578842;64;67;49;45,30612245;28,98430545;44;20;49;55,7755102;27,829118;55;24;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Czerwin;Gmina wiejska;1415032;87643;dla młodzieży;Tak;141503-07P0M;SZKOŁA PODSTAWOWA W PISKACH;Piski;ul. Juliusza Słowackiego 22;16;51,4375;30,08730785;53;53;16;34;21,77154106;26;12;16;58,875;32,13423992;73;18;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Goworowo;Gmina wiejska;1415042;50312;dla młodzieży;Tak;141504-01P1U;SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W GOWOROWIE;Goworówek;43a;54;57,42592593;13,90923202;59;62;54;35,18518519;22,72384461;28;28;54;45,03703704;26,04125144;37;25;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Goworowo;Gmina wiejska;1415042;38804;dla młodzieży;Tak;141504-05P0R;SZKOŁA PODSTAWOWA IM. ŚW. STANISŁAWA KOSTKI W KUNINIE;Kunin;22a;4;;;;;4;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Goworowo;Gmina wiejska;1415042;39641;dla młodzieży;Tak;141504-08P0U;SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W PASIEKACH;Pasieki;ul. Szkolna 2;4;;;;;4;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Kadzidło;Gmina wiejska;1415052;43315;dla młodzieży;Tak;141505-02P12;SZKOŁA PODSTAWOWA IM. KS.JANA TWARDOWSKIEGO W CHUDKU;Chudek;36;11;47,90909091;17,30714275;53;31;11;44,36363636;30,43703703;24;12;11;40,63636364;25,26684039;33;33;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Kadzidło;Gmina wiejska;1415052;44150;dla młodzieży;Tak;141505-03P1R;SZKOŁA PODSTAWOWA IM. KS. JERZEGO POPIEŁUSZKI W WACHU;Wach;96;11;73,18181818;11,05209303;73;67;11;40,72727273;24,10994102;40;16;11;54,54545455;22,82488131;49;44;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Kadzidło;Gmina wiejska;1415052;30257;dla młodzieży;Tak;141505-04P1G;SZKOŁA PODSTAWOWA W ZESPOLE PLACÓWEK OŚWIATOWYCH IM. PAPIEŻA JANA PAWŁA II W DYLEWIE;Dylewo;ul. Szkolna 1;11;64,63636364;25,85017224;76;78;11;61,81818182;25,26160645;72;80;11;49;22,73563483;56;58;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Kadzidło;Gmina wiejska;1415052;118543;dla młodzieży;Tak;141505-09P02;SZKOŁA PODSTAWOWA IM. ŚW. STANISŁAWA KOSTKI W JAZGARCE;Jazgarka;54;9;63,33333333;13,96026106;67;;9;59,55555556;27,74130939;64;64;9;55,33333333;33,35998934;53;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Kadzidło;Gmina wiejska;1415052;23778;dla młodzieży;Tak;141505-15PNQ;SZKOŁA PODSTAWOWA W ZESPOLE PLACÓWEK OŚWIATOWYCH IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W KADZIDLE;Kadzidło;ul. Kościuszki 13;119;65,96638655;21,3667191;71;78;119;52,23529412;29,45918866;52;24;119;58,22689076;29,58407389;64;95;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Lelis;Gmina wiejska;1415062;72355;dla młodzieży;Tak;141506-01P01;SZKOŁA PODSTAWOWA W OLSZEWCE;Olszewka;24A;10;64,1;14,64547712;65,5;40;10;53,6;27,31739373;50;28;10;63,5;29,38451973;73,5;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Lelis;Gmina wiejska;1415062;91898;dla młodzieży;Tak;141506-02P0Q;SZKOŁA PODSTAWOWA W OBIERWI;Obierwia;120A;9;65,11111111;16,53578238;71;;9;42,66666667;27,58421449;32;24;9;58,66666667;33,65511353;49;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Lelis;Gmina wiejska;1415062;72352;dla młodzieży;Tak;141506-03P0F;SZKOŁA PODSTAWOWA W NASIADKACH;Nasiadki;37;11;55,36363636;13,39791522;53;67;11;36,36363636;23,9061526;32;12;11;61,54545455;31,66691315;69;89;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Lelis;Gmina wiejska;1415062;72349;dla młodzieży;Tak;141506-04P04;SZKOŁA PODSTAWOWA W DĄBRÓWCE;Dąbrówka;55;9;75,77777778;10,20650966;71;71;9;38,22222222;28,4791455;28;12;9;43,11111111;22,35294882;44;45;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Lelis;Gmina wiejska;1415062;72351;dla młodzieży;Tak;141506-05P0T;SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II W ŁĘGU STAROŚCIŃSKIM;Łęg Starościński;23;6;69,16666667;13,72851857;65,5;;6;58,66666667;31,38293946;58;;6;69,66666667;26,82453272;80;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Lelis;Gmina wiejska;1415062;91900;dla młodzieży;Tak;141506-06P0I;SZKOŁA PODSTAWOWA W ŁĘGU PRZEDMIEJSKIM;Łęg Przedmiejski;80;18;60,38888889;18,19382951;59;47;18;48,66666667;34,64743056;34;20;18;63,22222222;28,75868092;63,5;93;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Lelis;Gmina wiejska;1415062;91896;dla młodzieży;Tak;141506-07P07;SZKOŁA PODSTAWOWA W ZESPOLE SZKÓŁ IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W LELISIE;Lelis;ul. Szkolna 51 A;40;62,725;15,11784955;61;58;40;46,9;28,49543823;36;32;40;62,625;27,16218649;64;89;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Lelis;Gmina wiejska;1415062;72348;dla młodzieży;Tak;141506-09P0L;SZKOŁA PODSTAWOWA W BIAŁOBIELI;Białobiel;ul. Szkolna 1;19;56,42105263;18,5623155;56;49;19;40,21052632;25,84076532;36;16;19;59;30,96007616;58;91;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Myszyniec;Obszar wiejski;1415085;56191;dla młodzieży;Nie;141508-01P03;PUBLICZNA SZKOŁA PODSTAWOWA SIGIE IM KAROLA ADAMIECKIEGO W PEŁTACH;Pełty;37;1;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Myszyniec;Obszar wiejski;1415085;104135;dla młodzieży;Tak;141508-01P1Y;PUBLICZNA SZKOŁA PODSTAWOWA IM. BRATA ZENONA ŻEBROWSKIEGO W WYKROCIE;Wykrot;21c;13;67,69230769;13,66851866;67;53;12;48,33333333;21,19486311;48;24;12;63,33333333;25,89830539;67,5;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Myszyniec;Obszar wiejski;1415085;74080;dla młodzieży;Tak;141508-02P0S;PUBLICZNA SZKOŁA PODSTAWOWA W WYDMUSACH;Wydmusy;117K;12;58;24,92321542;61;9;12;41,33333333;32,09707498;28;16;12;52,33333333;33,63116941;39,5;15;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Myszyniec;Obszar wiejski;1415085;74083;dla młodzieży;Tak;141508-03P0H;PUBLICZNA SZKOŁA PODSTAWOWA W ZALESIU;Zalesie;36A;5;59,6;19,35561934;67;;5;38,4;23,81260171;28;;5;57,8;22,48021352;62;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Myszyniec;Obszar wiejski;1415085;109090;dla młodzieży;Tak;141508-03P1C;PUBLICZNA SZKOŁA PODSTAWOWA W WOLKOWYCH;Wolkowe;1;20;73,8;11,98165264;74,5;76;20;37,6;23,71160054;32;32;20;44,25;22,16275028;37;20;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Myszyniec;Miasto;1415084;104125;dla młodzieży;Tak;141508-04P11;PUBLICZNA SZKOŁA PODSTAWOWA IM. KAZIMIERZA STEFANOWICZA W MYSZYŃCU;Myszyniec;ul. Dzieci Polskich 1;91;64,84615385;15,38010923;67;67;91;54,68131868;28,9724686;52;88;91;60,8021978;28,03969705;64;95;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Myszyniec;Obszar wiejski;1415085;74076;dla młodzieży;Tak;141508-07P09;PUBLICZNA SZKOŁA PODSTAWOWA IM. ARMII KRAJOWEJ W KRYSIAKACH;Krysiaki;29;7;57,57142857;18,95752503;58;;7;54,28571429;30,97332625;52;12;6;36;25,42308662;22;22;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Myszyniec;Obszar wiejski;1415085;74078;dla młodzieży;Tak;141508-08P0Y;PUBLICZNA SZKOŁA PODSTAWOWA W OLSZYNACH;Olszyny;34A;5;68,6;7,2277244;67;67;5;48,8;9,927738917;48;60;5;46,2;13,81882774;51;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Myszyniec;Obszar wiejski;1415085;119714;dla młodzieży;Nie;141508-10P01;SZKOŁA PODSTAWOWA W BIAŁUSNYM LASKU;Białusny Lasek;19;4;;;;;4;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Olszewo-Borki;Gmina wiejska;1415092;89281;dla młodzieży;Tak;141509-01P0M;SZKOŁA PODSTAWOWA W NOWEJ WSI;Nowa Wieś;ul. Szkolna 1A;37;59,32432432;19,7690094;62;56;37;52;29,06841882;48;48;37;63,10810811;29,82361098;65;95;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Olszewo-Borki;Gmina wiejska;1415092;69173;dla młodzieży;Tak;141509-03P00;SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W ANTONIACH;Antonie;ul. Szkolna 6;9;54,55555556;8,970459063;56;56;9;32,44444444;15,82621672;40;40;9;53,33333333;26,93201317;44;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Olszewo-Borki;Gmina wiejska;1415092;81228;dla młodzieży;Tak;141509-09P06;SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA BRONIEWSKIEGO W OLSZEWIE-BORKACH;Olszewo-Borki;ul. Władysława Broniewskiego 17;74;68,59459459;15,48924554;70;76;74;55,13513514;27,57413806;56;56;74;69,40540541;24,84107264;77;93;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Olszewo-Borki;Gmina wiejska;1415092;69176;dla młodzieży;Tak;141509-11PN2;SZKOŁA PODSTAWOWA W PRZYSTANI;Przystań;33;6;53,5;10,87428159;55,5;53;6;49,33333333;26,99794231;36;;6;55,33333333;31,56298817;53,5;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Rzekuń;Gmina wiejska;1415102;107679;dla młodzieży;Tak;141510-01P17;SZKOŁA PODSTAWOWA;Ołdaki;8A;14;56,21428571;18,83832936;62;33;14;46;25,24168887;44;24;12;49,25;24,51912519;48;20;;;;;;;;;;;2;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Rzekuń;Gmina wiejska;1415102;90363;dla młodzieży;Tak;141510-02P01;SZKOŁA PODSTAWOWA IM. GEN. J. BEMA;Rzekuń;ul. Nowa 7;54;64,96296296;14,64640389;64;58;54;53,92592593;28,20812324;52;36;54;59,07407407;27,2681145;62;95;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Rzekuń;Gmina wiejska;1415102;90306;dla młodzieży;Tak;141510-03P0Q;SZKOŁA PODSTAWOWA IM. ARMII KRAJOWEJ;Drwęcz;44;6;78,33333333;14,63633227;81;;6;67,33333333;33,97384615;88;92;6;66;32,60879227;70;45;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Rzekuń;Gmina wiejska;1415102;81389;dla młodzieży;Tak;141510-04P0F;SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO;Borawe;107;13;82,84615385;10,13634856;84;84;13;45,84615385;29,95855125;44;12;13;51,61538462;31,81808499;31;18;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Rzekuń;Gmina wiejska;1415102;90362;dla młodzieży;Tak;141510-05P04;SZKOŁA PODSTAWOWA IM. MIECZYSŁAWA CZYCHOWSKIEGO;Dzbenin;6A;13;68,84615385;15,71303307;73;78;13;48,92307692;16,16483143;48;48;13;61,84615385;30,13775081;65;40;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Rzekuń;Gmina wiejska;1415102;81390;dla młodzieży;Tak;141510-07P0I;SZKOŁA PODSTAWOWA NR 1 IM. KSIĘDZA ANTONIEGO PĘKSY;Laskowiec;ul. Długa 90;18;69,77777778;17,2934013;70;42;18;48,66666667;22,4796204;50;52;18;60,5;29,70456381;70;80;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Rzekuń;Gmina wiejska;1415102;124721;dla młodzieży;Tak;141510-08PN0;SZKOŁA PODSTAWOWA NR 2 W LASKOWCU;Laskowiec;ul. Mazurska 28;7;22,28571429;6,880911188;20;;7;20;13,18007154;16;8;2;;;;;;;;;;;;;;;5;31,8;22,26566864;20;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Troszyn;Gmina wiejska;1415112;5008;dla młodzieży;Tak;141511-02P0K;SZKOŁA PODSTAWOWA W KLECZKOWIE;Kleczkowo;ul. Bielawska 2;8;45,625;15,23923801;40;40;8;29;22,95648057;26;24;8;35;24,33105012;23,5;20;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Troszyn;Gmina wiejska;1415112;5564;dla młodzieży;Tak;141511-04P0Y;SZKOŁA PODSTAWOWA W TROSZYNIE IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO;Troszyn;ul. Szkolna 4;56;71,01785714;18,85327849;78;80;56;50,78571429;27,54652836;48;16;56;60,55357143;29,95348754;65,5;64;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Łyse;Gmina wiejska;1415072;79863;dla młodzieży;Tak;141507-01P1F;SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W ŁYSYCH;Łyse;ul. Szkolna 1;55;64,61818182;17,40584114;67;64;55;51,34545455;31,08476282;48;80;54;58,16666667;29,82153708;65,5;24;;;;;;;;;;;1;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Łyse;Gmina wiejska;1415072;62578;dla młodzieży;Tak;141507-03P0Y;SZKOŁA PODSTAWOWA IM. KAROLA ADAMIECKIEGO W PUPKOWIŹNIE;Pupkowizna;38;4;;;;;4;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Łyse;Gmina wiejska;1415072;79862;dla młodzieży;Tak;141507-03P1T;SZKOŁA PODSTAWOWA W LIPNIKACH;Lipniki;ul. ks. kan. E. Sierbińskiego 30;16;62,75;20,07018934;67;53;16;39,5;22,48888614;36;28;16;47,6875;27,67832805;38,5;16;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Łyse;Gmina wiejska;1415072;128732;dla młodzieży;Tak;141507-04P0N;SZKOŁA PODSTAWOWA SIGIE IM. KAROLA ADAMIECKIEGO W WARMIAKU;Warmiak;16;7;50;27,25540575;47;;7;40,57142857;28,95739305;24;24;7;29,85714286;24,16271373;24;24;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Łyse;Gmina wiejska;1415072;80342;dla młodzieży;Tak;141507-04P1I;SZKOŁA PODSTAWOWA W ZALASIU;Zalas;1;8;42,125;14,1636639;44,5;49;8;32,5;18,59435398;26;20;8;32,875;24,73579138;24,5;13;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Łyse;Gmina wiejska;1415072;128731;dla młodzieży;Tak;141507-09P04;SZKOŁA PODSTAWOWA IM. STACHA KONWY W DĘBACH;Dęby;9;6;49,66666667;18,38175424;53,5;;6;29,33333333;14,72714802;30;12;6;43,83333333;19,94506344;45;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Łyse;Gmina wiejska;1415072;128729;dla młodzieży;Tak;141507-10P0I;SZKOŁA PODSTAWOWA W WEJDZIE;Wejdo;58;7;65,28571429;10,47056126;71;71;7;23,42857143;14,25138733;20;20;7;43,14285714;27,49248506;27;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Łyse;Gmina wiejska;1415072;128730;dla młodzieży;Tak;141507-11P07;SZKOŁA PODSTAWOWA IM. STANISŁAWA KRUPKI W ŁĄCZKACH;Łączki;103;6;43,83333333;17,35335382;43,5;;6;38,66666667;18,9970758;32;28;6;37,66666667;26,23398983;23,5;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęcki;Łyse;Gmina wiejska;1415072;128728;dla młodzieży;Tak;141507-17PN6;SZKOŁA PODSTAWOWA W SZAFRANKACH;Szafranki;33;9;56,33333333;15,09966887;58;;9;35,55555556;25,3294344;28;16;9;37,66666667;22,69605937;29;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęka;Ostrołęka;Gmina miejska;1461011;44013;dla młodzieży;Tak;146101-01P0H;SZKOŁA PODSTAWOWA NR 1 IM. STANISŁAWA JACHOWICZA;Ostrołęka;"ul. Gen. Augusta Emila Fieldorfa ""Nila"" 4/6";86;68,18604651;15,25405903;71;73;86;53,1627907;29,75788364;52;88;86;68,79069767;27,08990899;79;96;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęka;Ostrołęka;Gmina miejska;1461011;27351;dla młodzieży;Tak;146101-03P0V;SZKOŁA PODSTAWOWA NR 6 IM. ORŁA BIAŁEGO W OSTROŁĘCE;Ostrołęka;ul. Henryka Sienkiewicza 15;115;72,29565217;17,50824596;76;87;115;49,66956522;28,00239795;44;20;114;71,34210526;28,45859687;84,5;93;;;;;;;;;;;1;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęka;Ostrołęka;Gmina miejska;1461011;27152;dla młodzieży;Tak;146101-04P0K;SZKOŁA PODSTAWOWA NR 5 IM. ZOFII NIEDZIAŁKOWSKIEJ W OSTROŁĘCE;Ostrołęka;ul. gen. Józefa Hallera 12;100;66,3;16,93310367;69;71;100;50,52;28,22002126;48;24;100;71,63;26,87439488;82;98;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęka;Ostrołęka;Gmina miejska;1461011;27789;dla młodzieży;Tak;146101-05P09;SZKOŁA PODSTAWOWA NR 10 IM. JANA PAWŁA II W OSTROŁĘCE;Ostrołęka;ul. Ks. Franciszka Blachnickiego 16;178;71,28089888;15,51801328;73;73;178;56,80898876;26,84406758;56;56;180;72,52777778;26,70735033;86;95;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęka;Ostrołęka;Gmina miejska;1461011;62601;dla młodzieży;Tak;146101-07P1I;SZKOŁA PODSTAWOWA NR 4 W OSTROŁĘCE;Ostrołęka;ul. Legionowa 17;23;70,73913043;19,4315239;73;69;23;53,91304348;28,23182454;44;20;23;58,47826087;29,27511121;49;96;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęka;Ostrołęka;Gmina miejska;1461011;106238;dla młodzieży;Nie;146101-08P0C;SPOŁECZNA SZKOŁA PODSTAWOWA SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO;Ostrołęka;ul. Koszarowa 3;22;87,27272727;10,14522646;91;91;22;76;25,21182984;84;92;21;94,23809524;6,398696012;98;98;;;;;;;;;;;1;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęka;Ostrołęka;Gmina miejska;1461011;66148;dla młodzieży;Tak;146101-08P17;SZKOŁA PODSTAWOWA NR 3 IM. ADAMA MICKIEWICZA W OSTROŁĘCE;Ostrołęka;ul. Ignacego Jerzego Skowrońskiego 8;56;67,30357143;13,56718684;67;60;56;55,28571429;30,35134398;50;92;56;67,32142857;29,78860469;82,5;96;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ostrołęka;Ostrołęka;Gmina miejska;1461011;44015;dla młodzieży;Tak;146101-0APNJ;SZKOŁA PODSTAWOWA NR 2 IM. STANISŁAWA STASZICA W OSTROŁĘCE;Ostrołęka;ul. Papiernicza 1;95;68,41052632;19,47170402;71;69;95;47,41052632;29,72983429;40;12;95;61,49473684;29,7204072;73;93;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Otwocki;Celestynów;Gmina wiejska;1417032;30396;dla młodzieży;Tak;141703-01P06;PUBLICZNA SZKOŁA PODSTAWOWA IM. BATALIONU ZOŚKA W CELESTYNOWIE;Celestynów;ul. Wrzosowa 42;75;69,10666667;16,57674945;71;60;75;63,30666667;27,65404049;68;100;75;65,88;25,96765167;75;93;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Otwocki;Celestynów;Gmina wiejska;1417032;27983;dla młodzieży;Tak;141703-02P0V;SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W OSTROWIE;Ostrów;ul. Kościelna 1;14;75,71428571;12,72471482;79;60;14;63,71428571;23,87894641;66;68;14;67,42857143;30,96014555;85,5;89;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Otwocki;Celestynów;Gmina wiejska;1417032;28020;dla młodzieży;Tak;141703-03P0K;SZKOŁA PODSTAWOWA W REGUCIE;Regut;ul. Wiatraczna 13;6;67,83333333;13,38427768;69;;6;64,66666667;22,9104537;68;76;6;65,66666667;26,25938985;71,5;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Otwocki;Celestynów;Gmina wiejska;1417032;28037;dla młodzieży;Tak;141703-04PN2;SZKOŁA PODSTAWOWA W STAREJ WSI;Stara Wieś;ul. Fabryczna 6;55;70,61818182;16,6006472;73;73;55;62,69090909;26,94700032;64;84;55;69,85454545;28,43328279;82;27;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Otwocki;Józefów;Gmina miejska;1417011;103954;dla młodzieży;Tak;141701-01P04;SZKOŁA PODSTAWOWA NR 2 IM. ROMUALDA TRAUGUTTA;Józefów;ul. Graniczna 26;139;73,48201439;13,52341562;76;73;139;69,52517986;26,84094664;76;96;139;79,31654676;23,35864758;89;98;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Otwocki;Józefów;Gmina miejska;1417011;61858;dla młodzieży;Tak;141701-02P0T;SZKOŁA PODSTAWOWA NR 1 IM. OLOFA PALMEGO;Józefów;ul. Mickiewicza 11;81;67,51851852;17,1537068;69;47;81;63,80246914;28,56157297;68;100;81;72,56790123;26,82312356;84;93;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Otwocki;Józefów;Gmina miejska;1417011;56655;dla młodzieży;Tak;141701-06P0L;SZKOŁA PODSTAWOWA SPECJALNA NR 4 W JÓZEFOWIE MŁODZIEŻOWY OŚRODEK SOCJOTERAPII „JĘDRUŚ” W JÓZEFOWIE;Józefów;ul. Główna 10;20;41,9;19,27407585;34,5;11;20;27,4;17,35626688;24;16;20;27,35;17,51934645;22;15;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Otwocki;Józefów;Gmina miejska;1417011;69787;dla młodzieży;Nie;141701-07P0A;"""STRUMIENIE"" SZKOŁA PODSTAWOWA STOWARZYSZENIA STERNIK";Józefów;ul. 3 Maja 129;47;79,27659574;8,542016623;80;71;47;86,9787234;12,82200463;92;96;47;94,5106383;6,632840091;96;96;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Otwocki;Józefów;Gmina miejska;1417011;262464;dla młodzieży;Tak;141701-09P0O;SZKOŁA PODSTAWOWA NR 3 IM. ŁĄCZNICZEK ARMII KRAJOWEJ W JÓZEFOWIE;Józefów;ul. Leśna 39;52;65,03846154;14,28280507;67;62;52;66,84615385;28,26616938;76;100;52;79,44230769;20,69598016;87;98;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Otwocki;Józefów;Gmina miejska;1417011;262935;dla młodzieży;Nie;141701-0CPNK;SZKOŁA PODSTAWOWA ŚW. TOMASZA Z AKWINU;Józefów;ul. Piotra Skargi 13;16;78,4375;7,466330675;78;78;16;76;19,54482029;82;92;17;89,41176471;11,43811391;95;95;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Otwocki;Józefów;Gmina miejska;1417011;272422;dla młodzieży;Nie;141701-0DPN9;NIEPUBLICZNA SZKOŁA PODSTAWOWA W JÓZEFOWIE;Józefów;ul. Nadwiślańska 137;6;63,33333333;6,992058988;61;60;6;52,66666667;26,87419249;46;;6;75,66666667;22,41031509;84,5;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Otwocki;Józefów;Gmina miejska;1417011;478331;dla młodzieży;Nie;141701-0EPNY;NIEPUBLICZNA SZKOŁA PODSTAWOWA PORT-PRACOWNIA OŚWIATOWA ROZWOJU TWÓRCZEGO;Józefów;ul. Graniczna 24A;10;64,3;15,34307661;62;62;10;58,8;27,13226861;60;60;10;84,7;18,02248596;93;95;;;;;;;;;;;;;;;;;;;;;;;;;
