ID OKE;województwo - nazwa;powiat - nazwa;Gmina - nazwa;Typ gminy;Kod teryt gminy;RSPO;"rodzaj placówki";czy publiczna;Identyfikator szkoły;Nazwa szkoły;Miejscowość;Ulica nr;liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%);liczba zdających;wynik średni (%);odchylenie standardowe (%);mediana (%);modalna (%)
6;Zachodniopomorskie;Łobeski;Dobra;Miasto;3218014;11969;dla młodzieży;Tak;321801-03PAD;SZKOŁA PODSTAWOWA W DOBREJ IM. POLSKICH OLIMPIJCZYKÓW;Dobra;ul. Mieszczańska 2;25;54,32;13,49583639;53;53;25;35,84;20,2221265;28;24;25;56,68;29,77478128;47;33;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Łobeski;Dobra;Obszar wiejski;3218015;90197;dla młodzieży;Tak;321801-03PB8;SZKOŁA PODSTAWOWA W WOJTASZYCACH;Wojtaszyce;39;4;;;;;4;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Łobeski;Radowo Małe;Gmina wiejska;3218032;71943;dla młodzieży;Tak;321803-01PA1;SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W RADOWIE MAŁYM;Radowo Małe;36;18;52,77777778;10,92680474;51;47;18;38;17,60050504;32;32;17;58,88235294;28,6045705;53;22;;;;;;;;;;;1;;;;;;;;;;;;;;
6;Zachodniopomorskie;Łobeski;Resko;Obszar wiejski;3218045;5691;dla młodzieży;Tak;321804-01P0Y;SZKOŁA PODSTAWOWA IM. IRENY SENDLEROWEJ W STAROGARDZIE;Starogard;12;8;39,5;15,0249792;38;;8;32,5;18,70160421;30;48;8;34,125;25,53643231;24,5;20;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Łobeski;Resko;Miasto;3218044;21187;dla młodzieży;Tak;321804-02PA9;SZKOŁA PODSTAWOWA IM. MJR HENRYKA SUCHARSKIEGO;Resko;ul. Bolesława Prusa 2;23;31,73913043;20,04390266;24;13;23;21,04347826;15,74657523;16;12;23;39,26086957;27,07833627;24;20;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Łobeski;Węgorzyno;Miasto;3218054;27979;dla młodzieży;Tak;321805-03P0V;SZKOŁA PODSTAWOWA IM.K.I.GAŁCZYŃSKIEGO W WĘGORZYNIE;Węgorzyno;ul. Grunwaldzka 2;25;52,68;19,15979123;56;31;25;48,48;31,58369199;36;16;25;65;24,919069;71;78;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Łobeski;Węgorzyno;Obszar wiejski;3218055;64327;dla młodzieży;Tak;321805-04P0K;SZKOŁA PODSTAWOWA IMIENIA WOJSKA POLSKIEGO W RUNOWIE POMORSKIM;Runowo Pomorskie;ul. Węgorzyńska 29;15;41,53333333;19,72432227;44;44;15;49,33333333;35,19595936;36;8;15;43,33333333;32,18419212;27;25;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Łobeski;Łobez;Miasto;3218024;62097;dla młodzieży;Tak;321802-01P0W;SZKOŁA PODSTAWOWA NR 1 IM. MARII SKŁODOWSKIEJ - CURIE W ŁOBZIE;Łobez;ul. Bema 6;20;47,5;16,71077497;53;29;20;36,4;21,49976744;32;32;20;47,9;31,0658977;33;11;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Łobeski;Łobez;Miasto;3218024;60464;dla młodzieży;Tak;321802-02P0L;SZKOŁA PODSTAWOWA NR 2 IM. MIKOŁAJA KOPERNIKA ŁOBEZ;Łobez;ul. Spokojna 4;17;42,05882353;14,07321439;44;31;17;32,23529412;19,47405336;24;16;12;54,5;26,04323329;52;40;;;;;;;;;;;5;27,8;10,14692072;29;;;;;;;;;;;
6;Zachodniopomorskie;Łobeski;Łobez;Miasto;3218024;133330;dla dorosłych;Tak;321802-04PNS;SZKOŁA PODSTAWOWA DLA DOROSŁYCH W ŁOBZIE;Łobez;ul. Niepodległości 54;10;12;9,939818912;10;4;10;13,6;6,499230724;12;8;;;;;;;;;;;;;;;;10;21,9;4,867237409;22;20;;;;;;;;;;
6;Zachodniopomorskie;Świdwiński;Brzeżno;Gmina wiejska;3216022;90200;dla młodzieży;Tak;321602-01PAS;PUBLICZNA SZKOŁA PODSTAWOWA W BRZEŻNIE;Brzeżno;15;20;43,6;15,75880706;39;31;20;26,2;15,09834428;24;24;20;38,25;27,01828085;25;11;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Świdwiński;Brzeżno;Gmina wiejska;3216022;262449;dla młodzieży;Nie;321602-02PNO;NIEPUBLICZNA SALEZJAŃSKA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W RZEPCZYNIE;Rzepczyno;34;17;28,29411765;14,66394019;24;13;17;19,29411765;8,702702122;16;16;17;24,47058824;8,765692799;22;16;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Świdwiński;Połczyn-Zdrój;Miasto;3216034;79677;dla młodzieży;Tak;321603-00P00;SZKOŁA PODSTAWOWA NR 1 IM. ADAMA MICKIEWICZA W POŁCZYNIE-ZDROJU;Połczyn-Zdrój;ul. Grunwaldzka 34;36;50,88888889;17,92697808;54,5;38;36;46,66666667;24,6936789;48;16;36;56,66666667;31,33953839;55,5;95;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Świdwiński;Połczyn-Zdrój;Obszar wiejski;3216035;79676;dla młodzieży;Tak;321603-03P03;SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W BOLKOWIE;Bolkowo;10;7;52;14,02039331;56;56;7;37,71428571;19,34435529;32;;7;62;25,7571072;69;69;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Świdwiński;Połczyn-Zdrój;Obszar wiejski;3216035;92142;dla młodzieży;Tak;321603-04P0S;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W REDLE;Redło;12;17;58,23529412;12,10993472;58;58;17;49,64705882;25,00103804;48;40;17;51,94117647;25,5238541;45;56;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Świdwiński;Połczyn-Zdrój;Miasto;3216034;262355;dla młodzieży;Tak;321603-05PNA;SZKOŁA PODSTAWOWA NR 2 IM. MIKOŁAJA KOPERNIKA W POŁCZYNIE-ZDROJU;Połczyn-Zdrój;ul. Mieszka I 19;18;60,77777778;15,09435345;64;31;18;50,44444444;23,17619042;56;56;18;66,5;26,55654345;66;91;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Świdwiński;Rąbino;Gmina wiejska;3216042;22437;dla młodzieży;Tak;321604-01PAU;SZKOŁA PODSTAWOWA IM. A.MICKIEWICZA;Rąbino;57;17;56,17647059;12,45809585;58;33;17;32,47058824;20,01798499;24;20;17;36,64705882;15,51068389;35;29;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Świdwiński;Sławoborze;Gmina wiejska;3216052;68401;dla młodzieży;Tak;321605-00PAO;PUBLICZNA SZKOŁA PODSTAWOWA NR 1 IM. TADEUSZA KOŚCIUSZKI;Sławoborze;ul. Lipowa 19;25;49,64;21,21297716;47;33;25;43,36;28,00411398;36;16;25;57,52;31,11285265;51;18;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Świdwiński;Świdwin;Gmina miejska;3216011;41104;dla młodzieży;Tak;321601-05P0F;PUBLICZNA SZKOŁA PODSTAWOWA NR 3 IM. LOTNIKÓW POLSKICH W ŚWIDWINIE;Świdwin;ul. Szturmowców 1;11;34,81818182;15,76427596;33;;11;23,63636364;12,58623149;24;24;11;45,54545455;26,66411834;36;87;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Świdwiński;Świdwin;Gmina miejska;3216011;40668;dla młodzieży;Tak;321601-06P04;PUBLICZNA SZKOŁA PODSTAWOWA NR 1 IM. ORŁA BIAŁEGO W ŚWIDWINIE;Świdwin;ul. Plac Jana Pawła II 5;19;45;18,15140998;47;47;19;32,21052632;15,32654714;32;32;19;50,47368421;32,15156282;35;16;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Świdwiński;Świdwin;Gmina miejska;3216011;43638;dla młodzieży;Tak;321601-07P0T;PUBLICZNA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 2 IM. PPOR. EMILII GIERCZAK W ŚWIDWINIE;Świdwin;ul. Armii Krajowej 19;14;40,14285714;16,83473086;43;;14;24;23,37275581;18;12;14;50,42857143;31,76186907;45,5;20;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Świdwiński;Świdwin;Gmina miejska;3216011;262230;dla młodzieży;Tak;321601-09PN0;PUBLICZNA SZKOŁA PODSTAWOWA NR 4 IM. OSADNIKÓW WOJSKOWYCH W ŚWIDWINIE;Świdwin;ul. Kombatantów Polskich 6;12;49,08333333;22,0055233;52,5;27;12;22,66666667;12,14724477;22;8;12;54,75;27,4442617;47;36;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Świdwiński;Świdwin;Gmina wiejska;3216062;72708;dla młodzieży;Tak;321606-05PAO;PUBLICZNA SZKOŁA PODSTAWOWA W BIERZWNICY;Bierzwnica;52;11;37,18181818;16,65051559;36;24;11;40,72727273;23,92826746;36;20;11;47,09090909;29,67537867;31;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Świdwiński;Świdwin;Gmina wiejska;3216062;72710;dla młodzieży;Tak;321606-06PAD;PUBLICZNA SZKOŁA PODSTAWOWA IM. ZIEMI ŚWIDWIŃSKIEJ W LEKOWIE;Lekowo;44c;22;47,77272727;20,5646029;49;36;22;36,90909091;20,50035275;28;20;19;49,78947368;29,25851913;40;15;;;;;;;;;;;3;;;;;;;;;;;;;;
6;Zachodniopomorskie;Świdwiński;Świdwin;Gmina wiejska;3216062;267763;dla młodzieży;Tak;321606-07PA2;PUBLICZNA SZKOŁA PODSTAWOWA W OPARZNIE;Oparzno;31;6;54,83333333;23,77265002;59;;6;32,66666667;16,06929439;38;;6;48,66666667;35,16469189;38;18;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Świnoujście;Świnoujście;Gmina miejska;3263011;79982;dla młodzieży;Tak;326301-01P03;SZKOŁA PODSTAWOWA NR 1 IM. MARYNARKI WOJENNEJ RP W ŚWINOUJŚCIU;Świnoujście;ul. Gabriela Narutowicza 10;35;39,57142857;19,69232732;42;9;35;40,68571429;26,79847696;36;16;34;68,11764706;29,17267527;83,5;91;;;;;;;;;;;8;34,625;16,77749609;28;27;2;;;;;;;;;
6;Zachodniopomorskie;Świnoujście;Świnoujście;Gmina miejska;3263011;80929;dla młodzieży;Tak;326301-04P06;SZKOŁA PODSTAWOWA NR 9 IM. JANA PAWŁA II;Świnoujście;ul. Sąsiedzka 13a;18;58,27777778;18,51967589;61;40;18;55,55555556;28,74837623;52;20;17;75,41176471;28,27607349;91;100;;;;;;;;;;;1;;;;;;;;;;;;;;
6;Zachodniopomorskie;Świnoujście;Świnoujście;Gmina miejska;3263011;79996;dla młodzieży;Tak;326301-05P0V;SZKOŁA PODSTAWOWA NR 6 IM. MIESZKA I W ŚWINOUJŚCIU;Świnoujście;ul. Stanisława Staszica 17;23;50,39130435;21,63278336;53;33;23;39,47826087;23,92173755;32;20;24;66,75;30,35381634;78,5;96;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Świnoujście;Świnoujście;Gmina miejska;3263011;55144;dla młodzieży;Nie;326301-06P0K;SPOŁECZNA SZKOŁA PODSTAWOWA SPOŁECZNEGO TOWARZYSTWA SZKOŁY GIMNAZJALNEJ;Świnoujście;ul. Jana Matejki 35;17;62,76470588;9,452851495;64;73;17;63,76470588;21,31977655;68;36;17;79,82352941;23,78639081;91;93;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Świnoujście;Świnoujście;Gmina miejska;3263011;49676;dla młodzieży;Tak;326301-08P0Y;SZKOŁA PODSTAWOWA NR 2 IM. MJR. HENRYKA SUCHARSKIEGO W ŚWINOUJŚCIU;Świnoujście;ul. Białoruska 2;14;52,28571429;14,80554226;51;44;14;38,28571429;27,65974014;28;20;15;63,4;29,72271858;69;69;;;;;;;;;;;1;;;;;;;;;;;;;;
6;Zachodniopomorskie;Świnoujście;Świnoujście;Gmina miejska;3263011;80930;dla młodzieży;Tak;326301-09PA9;SZKOŁA PODSTAWOWA NR 4 Z ODDZIAŁAMI INTEGRACYJNYMI IM. KPT.Ż.W. MAMERTA STANKIEWICZA W ŚWINOUJŚCIU;Świnoujście;ul. Szkolna 1;34;51,97058824;22,57208752;52;73;35;42,85714286;25,30854498;36;28;36;59,97222222;27,13903105;58;96;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Białobrzeski;Białobrzegi;Obszar wiejski;1401015;53424;dla młodzieży;Tak;140101-01P0N;PUBLICZNA SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W SUCHEJ;Sucha;ul. Szlachecka 88A;12;46,25;21,2647008;45,5;71;12;44,33333333;24,30134884;48;48;10;67,1;28,36705836;78;95;;;;;;;;;;;2;;;;;;;;;;;;;;
7;Mazowieckie;Białobrzeski;Białobrzegi;Miasto;1401014;53602;dla młodzieży;Tak;140101-03P01;PUBLICZNA SZKOŁA PODSTAWOWA NR 1 IM. KOMISJI EDUKACJI NARODOWEJ W BIAŁOBRZEGACH;Białobrzegi;ul. Rzemieślnicza 21;38;69,18421053;18,46170327;73,5;78;38;49,68421053;30,63718523;44;8;38;59,86842105;29,07356464;64,5;100;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Białobrzeski;Promna;Gmina wiejska;1401022;26129;dla młodzieży;Tak;140102-01P06;PUBLICZNA SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W OLKOWICACH;Olkowice;23;13;49;20,40738931;47;22;13;31,69230769;22,92256066;28;8;10;41,6;26,52998304;31,5;18;;;;;;;;;;;;;;;;3;;;;;;;;;
7;Mazowieckie;Białobrzeski;Promna;Gmina wiejska;1401022;31929;dla młodzieży;Tak;140102-01P11;PUBLICZNA SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA ROSŁOŃCA W PRZYBYSZEWIE;Przybyszew;ul. Władysława Rosłońca 5;11;59,72727273;18,92612869;60;53;11;60,36363636;25,94845495;64;;11;74,18181818;27,20567515;91;95;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Białobrzeski;Promna;Gmina wiejska;1401022;26130;dla młodzieży;Tak;140102-03PND;PUBLICZNA SZKOŁA PODSTAWOWA IM. TADEUSZA KIERZKOWSKIEGO W PROMNIE;Promna-Kolonia;39;7;44,14285714;14,0043725;44;58;7;40,57142857;27,99416849;28;20;7;35,14285714;22,43994252;24;18;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Białobrzeski;Radzanów;Gmina wiejska;1401032;80552;dla młodzieży;Tak;140103-01P0P;PUBLICZNA SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W ROGOLINIE;Rogolin;4a;9;42,55555556;13,34258938;47;;9;27,11111111;22,45214389;20;12;9;26,55555556;26,73786791;15;13;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Białobrzeski;Radzanów;Gmina wiejska;1401032;74430;dla młodzieży;Tak;140103-02P0E;PUBLICZNA SZKOŁA PODSTAWOWA IM. DIONIZEGO FELIKSA CZACHOWSKIEGO W BUKÓWNIE;Bukówno;1;5;65,6;7,605261337;67;;6;44;19,18332609;36;36;6;68,5;20,9503381;64,5;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Białobrzeski;Radzanów;Gmina wiejska;1401032;80553;dla młodzieży;Tak;140103-04P0S;PUBLICZNA SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W CZARNOCINIE;Czarnocin;58;6;65,83333333;12,44208807;69;;6;44,66666667;29,1585703;40;16;6;57;27,41654002;51;51;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Białobrzeski;Stara Błotnica;Gmina wiejska;1401042;85604;dla młodzieży;Tak;140104-01P13;PUBLICZNA SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W STARYM GOŹDZIE;Stary Gózd;90;8;55,5;19,20937271;61;64;8;33,5;17,31328969;34;;8;50,25;23,24731167;43,5;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Białobrzeski;Stara Błotnica;Gmina wiejska;1401042;85601;dla młodzieży;Tak;140104-02P1S;PUBLICZNA SZKOŁA PODSTAWOWA IM. OJCA ŚWIĘTEGO JANA PAWŁA II W STAREJ BŁOTNICY;Stara Błotnica;49;18;57,77777778;17,75936547;59;49;18;46,44444444;28,97167625;40;36;18;61,5;27,90111507;61;85;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Białobrzeski;Stara Błotnica;Gmina wiejska;1401042;55748;dla młodzieży;Tak;140104-04P0B;PUBLICZNA SZKOŁA PODSTAWOWA IM. BISKUPA JANA CHRAPKA W STARYCH SIEKLUKACH;Stare Siekluki;78;9;51,77777778;23,00617201;51;;9;36,88888889;23,98353345;24;20;9;49,33333333;35,74601765;25;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Białobrzeski;Stromiec;Gmina wiejska;1401052;9148;dla młodzieży;Tak;140105-01P0R;PUBLICZNA SZKOŁA PODSTAWOWA IM. DIONIZEGO CZACHOWSKIEGOW STROMCU;Stromiec;ul. Radomska 27;7;52,85714286;26,02981023;38;33;7;52,57142857;26,48372623;52;;7;42,57142857;31,21289634;22;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Białobrzeski;Stromiec;Gmina wiejska;1401052;7705;dla młodzieży;Tak;140105-02P0G;PUBLICZNA SZKOŁA PODSTAWOWA IM. ARMII KRAJOWEJ W BOŻEM;Boże;1;4;;;;;4;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Białobrzeski;Stromiec;Gmina wiejska;1401052;9147;dla młodzieży;Tak;140105-03P05;PUBLICZNA SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W PODLESIU DUŻYM;Podlesie Duże;71;6;57,33333333;12,51221625;57;;6;39,33333333;19,6525373;36;;6;45,66666667;24,16379293;35,5;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Białobrzeski;Stromiec;Gmina wiejska;1401052;9145;dla młodzieży;Tak;140105-04P0U;PUBLICZNA SZKOŁA PODSTAWOWA IM. ŚW JANA PAWŁA II W BOBRKU;Bobrek-Kolonia;24;1;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Białobrzeski;Stromiec;Gmina wiejska;1401052;9146;dla młodzieży;Tak;140105-05P0J;PUBLICZNA SZKOŁA PODSTAWOWA IM. KS. KAZIMIERZA KNIEDZIAŁOWSKIEGO W DOBIESZYNIE;Kolonia Sielce;46;9;69;20,54263858;80;80;9;51,11111111;15,97528956;52;48;9;74,33333333;22,852182;76;55;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Białobrzeski;Wyśmierzyce;Obszar wiejski;1401065;62364;dla młodzieży;Tak;140106-01P0A;PUBLICZNA SZKOŁA PODSTAWOWA W KOSTRZYNIE;Kostrzyn;ul. Szkolna 7;4;;;;;4;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Białobrzeski;Wyśmierzyce;Miasto;1401064;62365;dla młodzieży;Tak;140106-02P0Z;PUBLICZNA SZKOŁA PODSTAWOWA IM.BŁ.KS.PROF FRANCISZKA ROSŁAŃCA W WYŚMIERZYCACH;Wyśmierzyce;ul. Adama Mickiewicza 4;5;38,2;20,4685124;51;;5;32,8;20,76920798;24;;5;38,8;21,70161284;33;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ciechanowski;Ciechanów;Gmina miejska;1402011;29137;dla młodzieży;Tak;140201-05P0S;SZKOŁA PODSTAWOWA NR 5 IM. WŁADYSŁAWA BRONIEWSKIEGO W CIECHANOWIE;Ciechanów;ul. Władysława Broniewskiego 1;26;43,84615385;19,15060213;43;42;26;29,84615385;20,49332407;22;20;26;58,92307692;30,30349444;60;13;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ciechanowski;Ciechanów;Gmina miejska;1402011;25735;dla młodzieży;Tak;140201-06P0H;SZKOŁA PODSTAWOWA NR 6 IM. TADEUSZA KOŚCIUSZKI W CIECHANOWIE;Ciechanów;ul. Wiklinowa 4;27;54,62962963;29,92849274;69;76;27;52,14814815;32,55957924;52;96;27;65,59259259;32,78466134;78;96;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ciechanowski;Ciechanów;Gmina miejska;1402011;57848;dla młodzieży;Tak;140201-07P06;SZKOŁA PODSTAWOWA NR 7 Z ODDZIAŁAMI INTEGRACYJNYMI IM. JANA PAWŁA II W CIECHANOWIE;Ciechanów;ul. Stefana Czarnieckiego 40;21;49,33333333;16,90402413;53;29;21;25,52380952;20,3390758;24;8;21;45,28571429;28,46408406;31;25;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ciechanowski;Ciechanów;Gmina miejska;1402011;25740;dla młodzieży;Nie;140201-08P0V;SPOŁECZNA SZKOŁA PODSTAWOWA STO Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. IRENY SENDLEROWEJ W CIECHANOWIE;Ciechanów;ul. Stanisława Wyspiańskiego 11A;14;82,5;13,86542462;85,5;91;14;74,28571429;24,22344959;82;92;14;88,57142857;20,13424335;96;96;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ciechanowski;Ciechanów;Gmina miejska;1402011;29139;dla młodzieży;Tak;140201-12PN5;"SZKOŁA PODSTAWOWA NR 4 IM 21. WARSZAWSKIEGO PUŁKU PIECHOTY ""DZIECI WARSZAWY"" W CIECHANOWIE";Ciechanów;ul. Płońska 143;27;64;15,96524002;64;64;27;42,22222222;28,83071065;32;16;27;46,37037037;25,98881262;40;20;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ciechanowski;Ciechanów;Gmina miejska;1402011;63394;dla młodzieży;Tak;140201-13PNU;SZKOŁA PODSTAWOWA NR 3 IM. ORŁA BIAŁEGO W CIECHANOWIE;Ciechanów;ul. Powstańców Wielkopolskich 1;55;61,10909091;19,45593878;62;53;56;31,42857143;25,32563435;20;20;56;59,64285714;30,88019972;69;18;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ciechanowski;Ciechanów;Gmina miejska;1402011;126498;dla młodzieży;Nie;140201-14PNJ;SZKOŁA PODSTAWOWA TWP;Ciechanów;ul. Ignacego Kraszewskiego 8a;19;74,05263158;14,44216664;73;71;19;86,52631579;14,05016734;88;100;19;93,47368421;6,8084191;95;95;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ciechanowski;Ciechanów;Gmina wiejska;1402022;24396;dla młodzieży;Tak;140202-02P08;SZKOŁA PODSTAWOWA W CHOTUMIU;Chotum;25;2;;;;;2;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ciechanowski;Ciechanów;Gmina wiejska;1402022;6890;dla młodzieży;Tak;140202-03P0X;SZKOŁA PODSTAWOWA IM. 11 PUŁKU UŁANÓW LEGIONOWYCH W GUMOWIE;Gumowo;6;11;67;20,08617797;73;;11;35,63636364;31,74693322;24;12;11;51,72727273;28,11693411;51;18;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ciechanowski;Ciechanów;Gmina wiejska;1402022;7966;dla młodzieży;Nie;140202-04P0M;NIEPUBLICZNA SZKOŁA PODSTAWOWA W GORYSZACH;Gorysze;14;5;89,8;6,881860214;91;;5;74,4;21,40654106;84;88;5;85;10,91787525;80;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ciechanowski;Glinojeck;Miasto;1402034;12892;dla młodzieży;Tak;140203-01P02;SZKOŁA PODSTAWOWA IM. M. KONOPNICKIEJ W GLINOJECKU;Glinojeck;ul. Płocka 7;15;57,86666667;19,00128651;64;71;15;43,46666667;25,99965812;36;20;15;37,93333333;21,98625833;29;18;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ciechanowski;Glinojeck;Obszar wiejski;1402035;12051;dla młodzieży;Tak;140203-03P0G;SZKOŁA PODSTAWOWA W WOLI MŁOCKIEJ;Wola Młocka;32;3;;;;;3;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ciechanowski;Glinojeck;Obszar wiejski;1402035;68145;dla młodzieży;Tak;140203-05P0U;SZKOŁA PODSTAWOWA IM. ŻOŁNIERZY ARMII KRAJOWEJ W OŚCISŁOWIE;Ościsłowo;81;3;;;;;3;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ciechanowski;Gołymin-Ośrodek;Gmina wiejska;1402042;81251;dla młodzieży;Tak;140204-01P1G;SZKOŁA PODSTAWOWA IM. P. J. GOŁASZEWSKIEGO W GOŁYMINIE-OŚRODKU;Gołymin-Ośrodek;ul. ks. Michalaka 10C;17;56,23529412;14,10268815;56;29;17;30,35294118;17,67996931;24;20;17;37,17647059;16,96097699;33;25;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ciechanowski;Grudusk;Gmina wiejska;1402052;87350;dla młodzieży;Tak;140205-01P04;SZKOŁA PODSTAWOWA;Grudusk;ul. Szkolna 2;16;41,5625;21,5492713;42;64;16;38,75;27,11895094;34;52;16;47;26,56595566;35,5;25;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ciechanowski;Ojrzeń;Gmina wiejska;1402062;3888;dla młodzieży;Tak;140206-02P0C;SZKOŁA PODSTAWOWA IM. WACŁAWA KOZIŃSKIEGO W KRASZEWIE;Kraszewo;57A;10;55,3;7,563729239;55,5;58;10;31,2;14,94523335;24;24;10;39,2;23,75626233;32;24;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ciechanowski;Ojrzeń;Gmina wiejska;1402062;86846;dla młodzieży;Tak;140206-04P0Q;SZKOŁA PODSTAWOWA IM. POLSKICH MEDALISTÓW OLIMPIJSKICH W OJRZENIU;Ojrzeń;ul. Przedszkolna 7;8;57;16,03901493;58;;8;37,5;23,05970512;36;;8;46,125;27,29669165;36,5;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Mazowieckie;Ciechanowski;Ojrzeń;Gmina wiejska;1402062;3886;dla młodzieży;Tak;140206-05P0F;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W MŁOCKU;Młock;72;6;69,33333333;10,09400262;74,5;76;6;67,33333333;14,49904211;64;;6;87,66666667;16,72988012;93;91;;;;;;;;;;;;;;;;;;;;;;;;;
